segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D2_S0134,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q3,أنا ما بقول في ركيزة مهمة جدا، بس بفتكر الركيزة الروحية ضرورية، إذا الواحد متعايش مع حياته ومبسوط، أنه ممكن الواحد يكون مريض بس أنا متعايشة مع مرضي ومتقبلته وبعرف كيف بتعامل معه وبكون مبسوطة والواحد يكون يتقرب من ربه هي بتساهم بالركيزة الروحية الواحد لما تجيه مشكلة شو بيعمل، بيتقرب لله بنرجع لربنا وندعي ونصلي ونزكي، وهذا اللي يعطينا الراحة,general_response,ar
D2_S0135,HWYO11AR.docx,11,D2_P35,participant,"Service recipient, Table 11",identified,Q3,كل ركيزة هي مهمة، لكن أنا بركز عالركيزة الاجتماعية، الواحد إذا كانت حياته مع أسرته أفضل شي تكون باقي الركائز جميلة اللي ما فيه الخير لأهله ما في خير بحياته كلها، أنا بركز على الركيزة الاجتماعية ولا أهمل باقي الركائز.,general_response,ar
D2_S0136,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q3,الحياة الطيبة بدها كل هالركائز، مافي شي أهم من شي، الواحد إذا كانت كل أموره تمام، لكن الركيزة الاجتماعية مو زابطة معه، هي كمان رح تضرب القصة كلها، كل وحدة فيهن رح تخرب عالwellbeing، لما نكون نحن قادرين أوكي مريضة، وخايفة على حياتي، أو مثلا ما عندي مصاري، بس الحمدلله قادرة أكفي حالي، وماشي حالي، فالواحد يمشي لنقطة أنه حتى لو ما كان بكل ركيزة بموقفها المثالي، بس هو قادر يرتبها، وكلهم ماشيين مع بعضها، وأي وحدة بتنقص هو رح يحس بنقص,general_response,ar
D2_S0137,HWYO11AR.docx,11,D2_P34,participant,"Nurse, Aspetar, Table 11",identified,Q3,تعلم ولادك أنه إذا في مصاري هالشي رح يجيب سعادة، بس هي لحالها مانها شي، بس قلتها رح تخليني مانّي قادر هدفي، هالشي يمكن رح يأثر. يعني أنا رح أعطيكم مثال خاص فيي، عن أهلي بلبنان، اهلي عايش حروب كثير وحرب أهلية وحرب إسرائيل، وكنت أسأل إمي وهي كثير سعيدة بحياتها، كنت أسألها أنه هي ما عاشت مثل ما احنا عشنا، لما كنا صغار كان يهربوا فينا للملجا وخايفين على حالهم من الموت، فكانت علطول تقلي: أنا دايما مبسوطة بحياتي لأنه انتو بصحتكن ومحدا صارله شي فكانت تقدر كثير الphysical health، حلو الواحد يقوم الصبح ويقول الحمدلله أنا بعدني عايش، وبعدني قادر قوم وأمشي وصحتي منيحة كانت دايما تقول أنه مانّي بحاجة لكثير مصاري، كان بدي أعلمكن والحمدلله قدرت أعلمكن، ولما كنت كثير زعلانة ومعصبة كان عندي رفقات اقدر احكي معهن، وهي الركيزة الاجتماعية، مع انه حياتها ما كانت سهلة أبدا، بس هي كانت شايفة التوازن وكثير كانت مؤمنة وتصلي، وفي عندها إيمان، وكثير كانت تصلي أنه محدا منا ينصاب بالحرب، وتضلها تقدر تكفي، والركيزة الروحية كانت الbase لكل هدول، صح ما كان في كثير أمان وما كان في كثير مصاري، ما كان في كثير ظهرات وسهرات، بس كانت كثير سعيدة بحياتها،، هلأ أنه مش بالسهولة اللي موجودة عندها، بس علطول بفكر فيها وبتذكرها لما أكون بمرحلة صعبة بحياتي وبواجه مشكلة بشغلي علطول برجع بفكر فيها وبرجع برتاح.,general_response,ar
D2_S0138,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q3,لو في أب عنده ابن يواجه تحديات أخلاقية وسلوكية، الأب هذا حقق كل الأشياء العاطفية الروحية، هل تظنوا أنه في ركيزة مختلة عنده؟ هذا الجانب ممكن يسبب له إخلال نفسي بالسعادة، ممكن قام بدوره الأب، لكن الابن ما وصل، مثل الرسل نوح عليه السلام ابنه ما كان معاه. ممكن بعدين نتناقش بالحتّة دي بعدين.,moderator_context,ar
D2_S0139,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q3,الأستاذة نيلي حدثتنا عن حرب لبنان وكذا،، just to elaborate،، الإنسان في حالة الsurvive will fight لأنه خلص you need to survive، أي شي ثاني يكون عداه، أنه الsruvival mode  في أشياء وايد أهم من الفلوس،، بالفعل هذي النعم الصغيرة تبين أكثر في الsurvival mode،،،,general_response,ar
D2_S0140,HWYO11AR.docx,11,D2_P35,participant,"Service recipient, Table 11",identified,Q3,أنا بصراحة لفت نظري الرسمة، كل وحدة منهم طبعا انا ما اقلل من أهمية أي وحدة، اشوف كل وحدة منهم مخرج، أي وحدة يتم تحقيقها، تلقائيا تتحقق الأشياء الثانية بنسبة معينة، لإذا انا بالركيزة الروحية جيد، أكون بالركيزة العاطفية بنسبة جيدة أكون حققت نسبة كبيرة من الركيزة البدنية او الحركية، لما تكون جيدة تكون الركيزة الفكرية جيدة فكلهم مرتبطين ببعض فما في واحد تنفصل من الثانية ولا وحدة افضل من الثانية حتى الركيزة الروحية مش افضل، أنا اذا عندي وحدة اقدر اكمل الباقين هي بس تحتاج طاقة بالبداية,general_response,ar
D2_S0141,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q3,ركائز الحياة الطيبة هل هي متوفرة في مراكز الرعاية الصحية؟ هل تنعكس في خدمات الصحية؟,moderator_context,ar
D2_S0142,HWYO11AR.docx,11,D2_P34,participant,"Nurse, Aspetar, Table 11",identified,Q3,أنا بشغلي أشتغل مع لاعبين بأسبيتار، يكونون جايين خايفين، لأنه لازم نعمل فحص طبي شامل فنقوللهم فيك تلعب أو مافيك تلعب، فأوقات كثير لاعبين نكتشف عندهم مشاكل صحية، ما بيقدروا، لازم يوقفوا لعب، أو في مباراة مهمة ما بيقدروا يلعبوها لأنه في ضرر الهم زيادة هالشي كثير يأثر عليهن، يأثر صحتهم البدنية والنفسية، لأنه مانّه بيرفكت، هالشي كثير يعكس على صحتهم النفسية، واحنا ناخذ بالاعتبار هذا الشي، نجرب نفهمهم زيادة، بس النهاية مش حنقدر نهتم 100%، بنالسبة لإلي نقدر نعمل احسن انه نعمللهم دعم لما يكون عندهم مشكلة بهالمرحلة ونفسيتهم تدايئت.,general_response,ar
D2_S0143,HWYO11AR.docx,11,D2_P32,participant,"Psychiatrist, Table 11",identified,Q3,تجربتي أنا مريض سرطان،، الحمدلله أول ما جتلي حسيت أنه دا ابتلاء حاجة حلوة من ربنا عشان اكفّر عن ذنوبي، النقطة الأولى أنه انا رضيت بيه، انا خامس اخت بنفس المرض، واختي وامي ماتت بيه، الموضوع كان صعب شفت ناس كثير قدام عينيك من اللي تحبهم بيوقعوا، لكن الحاجة الإيجابية اللي انا اخدتها، الواحد ينفض التراب ويكمل، أنا ما اخدتش يوم إجازة، كنت باخد الجلسة أستأذن ساعتين، ببقى طالعة من الجلسة وبروح للوزارة، اخذت العملية يوم الخميس قلتله ممكن اروح الدوام الأحد، الدكتور قعد يضحك، قلي انتي قدامك شهر إجازة، قلتله انا دكتورة نفسية اغلب شغلي بمكتبي مش بتحرك كثير، لو حاسة اني تعبانة مش حروح ، لكن انا حبيت ادّي لروحي دعم نفسي إني انا اقدر اكمل، القعدة حتخليني أفكر بالمرض وإيه اللي هيحصلي، الحاجة الثانية كانت تجيلي لحظات ضعف، واكثر حاجة تضعفني إني مش حشوف ولادي، بس دايما بقول حروح اشوف إمي واختي فبلاقي حاجة إيجابية بالحاجة الوحشة اللي حصلتلي، بالنسبة للخدمات الصحية،، أثرت في إيه؟ أولا مستشفى الأمل الخدمات فيها 5 star، من الحاجات،، الدعم النفسي مهم ليهم، اسلوبهم بالتعامل، التنظيم، اسلوبهم انعكس علي، الممرضة بتطبطب علية، أنا نفسي ربنا بعتلي رسالة لما رحت اعمل اختبار كورونا اول مرة كنت اشوف الناس  مكتئبة، أقول إيه ده؟ بعد شوي لقيت وحدة عمّالة تجري، سألتها أنتي زيي اول مرة؟ قالتلي أنا عندي كيماوي و18 جلسة، وباخذ الكيماوي بالبيت،، كأنه ربنا بعتلي رسالة من السماء يعني انتي متخافيش ناس حالتهم اصعب منك وعمالين بيجروا،، لكن ربنا بعتلي وحدة من السماء قدمتلي دعم نفسي مش حنساه أبدا. مستشفى الأمل من احسن المستشفيات اللي انا تعاملت معاها.,general_response,ar
D2_S0144,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q3,الواحد لما يقدم خدمة علاجية يكون حاسس بالمريض يدعمه نفسيا ومعنويا، أحيانا المريض يجي يحكي كل اللي عنده، أشياء ما تخص الوجع، يحكي أشيا عنده مشاكل عنده أولاد،، فإحنا نساعدهم.,general_response,ar
D2_S0145,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q3,بالنسبة لانعكاس الحياة الطيبة بالعمل، اكيد لما نتعامل مع المرضى، صح انا دكتورة أسنان، بس كمان ما أتعامل مع الأسنان بس، عم اتعامل مع المريض ككل، يجيني مرضى تخاف، فلازم نعرف كيف نروئهم نعرف نحكي معهن نهديهن في مرضى ما تعرف شو منتظرة ما تعرف شو الاجراء اللي بدنا نعمله كثير مهم انه  نفسرلهم ونحكي معهم بطريقة كأنه عم نحكي مع بيبي خطوة بخطوة شو بدنا نعمل فأكيد لازم الركيزة الفكرية يكون المريض مرتاح وعارف شو بدنا نعمل، واكيد تنعكس على شغلي، المريض لما يجي عندي، بفسرله من الصفر، شو بدي أعمل وشو التوقعات وشو رح يحس، وهيك، فأكيد هي الركيزة مهمة,general_response,ar
D2_S0146,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q3,انا بدي وافق سارة خصوصا بالأسنان، المريض يجي مانو عارف شو يتوقع كثير ناس تجي مع فوبيا من طبيب الاسنان انا بتعامل مع الصغار والكبار بالشقين الشخص يجي متوتر ومانو عارف شو يتوقع في كثير ناس بدنا نقنعهم يقعدوا كرمال نشيل الوجع، فكثير مهم الركيزة الاجتماعية والفكرية، بدنا نفسر للمريض، كمان بدنا ندعمه نفسيا، كرمال يتقبل نعمل العلاج ويكون مرتاح، كثير تنعكس هالركائز وخصوصا الاجتماعية والفكرية والبدنية كطبيب أسنان.,general_response,ar
D2_S0147,HWYO11AR.docx,11,D2_P35,participant,"Service recipient, Table 11",identified,Q3,تنعكس من ناحية الركيزة الروحية، ثقتك بالله عز وجل هذا أولا ودعم الأسرة لك وهي تنعكس بشكل تلقائي في حياتك،،، بعض الدكاترة يراعونها، بعضهم تكون غلطة انك دخلت عندهم، وانا عانيت من هذا الشي نفسيا... بدون ذكر أسامي.. هو بس يبي يفتك منك، يعطيك الدوا غلط،، بعضهم تدعيله بالخير،، مش كل الدكاترة جيدين ولا سيئين.. هو موضوع شخصي،، السستم الحمدلله 90% جميل جدا وماقدر انتقده، لكن على الصعيد الشخصي في بعض الدكاترة بس يبي يفتك منك وياخذ المعاش ما يبي يفيدك ولا يحلل معاشه ولا يخاف الله.. انا لما دخلت،، انا جندي،، فقالتلي الممرضة (وش فيك)،، قلتلها المرض الفلاني، فلا شافت الموضع، وقالتلي يلا امشي، وبعدين اكتشفت انه اللي عطتنياه ضعيف انا محتاج شي اقوى فرحت عند دكتور ثاني وقلي لا تروح عندها هذا عطتك شي للأطفال أساسا.,general_response,ar
D2_S0148,HWYO11AR.docx,11,D2_P35,participant,"Service recipient, Table 11",identified,Q3,بداية من خلال تجربتي تحقق الركائز ما تكون كلها موجودة بنفس الهدف،، فمثلا أنا كثير من الأحيان العب مع الأطفال، فبحاول دايما اني أسوي توازن، فأنه اركز ما اجرح أي طفل فبحاول إني احقق الركائز الاجتماعية والروحية حتى البدنية باللعب أحيانا، فهاي الأمور أسوي توازن.. بينها... الركائز الخمسة موجودة لكن ممكن وحدة تكون اكثر من وحدة،، مثلا الركيزة العاطفية تكون اقل شوي،، الركيزة الفكرية مثلا متقدمة، لكن العاطفية والاجتماعية... مثل هالأمور،، مافي شي كامل يعني.,general_response,ar
D2_S0149,HWYO11AR.docx,11,D2_P32,participant,"Psychiatrist, Table 11",identified,Q5,اهم حاجة المعاملة والتواصل، المعاملة لما تتعامل بأسلوب كويس تطلّع ركائز الحياة الطيبة كلها، تحسسه انه انت حاسس بيه، وتكلمه بعد الجلسة، دي كلها حاجات تبقى تحديات لو حصل فيها خلل بتنعكس عالمريض، لو كانت الحالة خطيرة وما كان في تواصل انك تبلغه لازم يجي بسرعة لو ما في أسلوب تعامل كويس دي كلها حاجات مهمة،، بالنسبة لتخصصي النفسي، التحدي اللي بلاقيه هو التدخلات اللي همة مساعدين للطبيب النفسي نفس الأخصائي النفسي او الاجتماعي، انه لما يلجأ له المريض ويعملله وصمة عار من العلاج النفسي، بتأثر في حالات خطرة، ف هذي نقطة تتعلق بالتواصل والرعاية الصحية لازم تكون صحيحة،،،، يعني أنا لما اروح لأخصائي نفسي او اجتماعي عشان احكي مشكلة لازم يكون في استشارة طبية، لأن المشكلات الاجتماعية تتداخل  مع الاضطرابات النفسية وخاصة اضطرابات الوهم حتى بتأثر على رد فعل المريض للخدمات الصحية، انا لو عندي مرض الوهم، الخدمات الصحية حتى لو كان فيها أسلوب كويس وترابط وتواصل حفسّرها كلها بطريقة سلبية.,general_response,ar
D2_S0150,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q5,الوقت اللي بينعطى للطبيب او الممرض يقضوه مع المراجع،، اذا معه ربع ساعة مثلا ليفحصه بدنيا، فما بقى معه وقت كرمال يركز عالجانب النفسي او الجوانب الثانية، فما في وقت انه نعمل رعاية شاملة، ما عنا وقت نسمعله نطلع أكثر عالجانب النفسي،، لازم يعطوا مجال للممارسين الوقت الكافي حتى يهتموا باشياء غير الجانب البدني... شغلة ثانية يجوا عنا كثير أطباء أجانب،، ما عم احكي على حدا معين،، لما يبلشوا يشتغلوا ما بيعرفوا الثقافة تبعتنا، مثلا همة ما بيهموا العيلة مثلا،، ثقافيا ما فيك تقول لبنت عربية تعالي اعمل لك تخطيط قدام أبوها،،، لازم ياخذوا بعين الاعتبار العيلة والعواطف،، كثقافة تبعتنا احنا العرب،، بدك تأخذ بعين الاعتبار كل هالأشياء،، مش بس مركز عالجانب البدني، لازم تهتم الجانب الاجتماعي والنفسي وهالأشيا.. البنت قدام أبوها رح يحرجها،، لازم يكون في معرفة في الجانب الثقافي ويعرفوا العايلة ولازم ياخذوا بعين الاعتبار الجانب الاجتماعي والعاطفي.,general_response,ar
D2_S0151,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q5,نظام الخدمة ما يعطي الفرصة لدمج هذه الركائز في تقديم الخدمة،، فالمدة مثلا 30 دقيقة،، بينما في الجامعة كان الوضع مختلف كنا نقعد ساعتين ولأنه كانت عنا علاقة قريبة مع المرضى، شو ما نشتغل ينجح ويطلع المراجع راضي ومبسوط.,general_response,ar
D2_S0152,HWYO11AR.docx,11,D2_P35,participant,"Service recipient, Table 11",identified,Q5,الدكتور اللي قدامك ما يعرف أساسا مشاكلك العاطفية والاجتماعية ولا يراعيها لأنه أساسا ما يعرفها وحتى لو عرفها ما يقدر يتعامل معها،، لانه تخصصه بدني بس، مش اجتماعي، وهو يقيمك بدنيا ما يقيمك عاطفيا او اجتماعيا.. انا اللي تعاملت معهم،، انا الحمدلله ما عندي مشاكل عاطفية، لكن الأسئلة اللي يسألونياها ما تركز على هذا الموضوع (العاطفي والاجتماعي).. من ناحية الوقت حتى تأخذ موعد مع دكتور تنتظر شهرين،، وأثناء هذول الشهرين انا خلص تعافيت وراح المرض.. انا يوم رحت بعد شهرين،، عطتني فحوصات طبية وقالتلي النتائج تطلع بعدها شهرين،، فقلتلها بعدين انا خلص تعافيت، قالتلي ليش تعافيت,general_response,ar
D2_S0153,HWYO11AR.docx,11,D2_P35,participant,"Service recipient, Table 11",identified,Q5,في تحديات،، حتى الركيزة الاجتماعية، السبب أنها قليلة، لكن في محاولة أنه يتم زيادتها،، مثلا ضيق الوقت هو أحد الأسباب أنه ما يسمح بإشباع الركيزة الاجتماعية او العاطفية، حتى على صعيد الأطفال، يحتاجون الركيزة العاطفية او الاجتماعية فما تكون في سعة من الوقت لتلبية هذه الاحتياجات. أو حتى المهارة، مثلا ما يكون في مهارة مناسبة حتى يتم إشباع هذه الركائز.,general_response,ar
D2_S0154,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q5,بالنسبة لهاد لسؤال، في عاملين،، الوقت ومقدم الرعاية بحد ذاته... الوقت قليل واحنا بدنا نشتغل وبدنا نعمل 100 شغلة بس تخلص الجلسة! في دكتور مثلا ما عنده تعاطف ولا رغبة بمعرفة المريض اللي مقابليه ولا بده يدخل بأي موضوع غير مثلا الرجل المكسورة... هذي ما أعرف أنها إيجابية أو سلبية أنه يهمني كثير أعمل علاقة مع المريض قبل ما أبدأ، صح إني دكتورة أسنان، بس بدخل مع مرضاي بكل أمورهم، هم بشو يحبوا يحكوا أنا مستعدة أسمع وشو فيني أساعدهن رح أساعدهم،، أدعمهم، أحيانا أساعدهم بالأمور الطبية الثانية، يحبوا يجوا لعندي لأنه يرتاحوا معي... فالتحدي هو الوقت وشخصية مقدم الرعاية.. لأنه مو كل مقدم مستعد... في ممارس انت ناطره 3 شهور وما يقعد معك أكثر من 5 دقايق.,general_response,ar
D2_S0155,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q6,ما هي الفرص المتاحة لتعزيز دمج ركائز الحياة الطيبة في خدمات الرعاية الصحية؟,moderator_context,ar
D2_S0156,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,فرص مثلا ممكن يكون في ورش تدريبية لتعليم المقدمين أو توعيتهم,general_response,ar
D2_S0157,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q6,لا، أقصد الفرص المتاحة,moderator_context,ar
D2_S0158,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,ما فهمت شنو قصدك بالفرص المتاحة؟,general_response,ar
D2_S0159,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q6,يعني ما هي الفرص المتاحة عشان نقدر، أو شنو الإيجابي والمتاح ونقدر نحقق بيه الحياة الطيبة؟ احنا عاوزين نشوف الفرص اللي هي أصلا متاحة وموجودة مثلا المبنى اللي تحافظ عالخصوصية، فهي تساعد بتحقيق الركائز العاطفية والاجتماعية، وجود التخصصات مثلا والتعاون بينها..,moderator_context,ar
D2_S0160,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,احنا عندنا بأسبيتار في عندنا قسم طب نفسي رياضي، فالطبيب لما يجيه لاعب، لما يحس انه عنده شعور بالقلق والتعب والإرهاق النفسي يحوله الطبيب لقسم الصحة النفسية وياخذ علاج هناك، فهذه فرصة متاحة. ففي تواصل بين الفرق المختلفة,general_response,ar
D2_S0161,HWYO11AR.docx,11,D2_P38,participant,"Dental clinician, private sector, Table 11",identified,Q6,كان عندنا في الجامعة ببريطانيا كان في مكتب لدعم الحياة الطيبة، وكان أي طالب يجي يخلوه يتعرف على هذي الخدمة سواء كان عنده مشكلة أو لا، خصوصا أنه احنا الطلاب العرب ما كنا نعرف في شي اسمه wellbeing support وخصوصا بالايملات كانوا دايما يرسلون ايميلات اذا تحتاج دعم بأي شي احنا موجودين، ويعطوك أيضا مقاعد متاحة للحجز، وحسب ما سمعت انه سهل جدا تأخذ موعد، فهذا المكتب wellbeing support حتى لو ما في مشكلة يضلوا يرسلوا لكل الطلاب، وفي أوقات قبل الفحوصات يرسلوا اكثر ويعملوا مواعيد اكثر، بعد الاجازات في ناس تأخذ وقت حتى تتأقلم، فكمان يرسلوا... فكانت مثل community عملوها للناس محتاجة المساعدة..,general_response,ar
D2_S0162,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,أنا أشتغل بمستشفى خاص، وهي معمولة بطريقة مظهرها الخارجي والألوان والأثاث كلها هادية وتخلي المريض يخلي هادي، بقسم الأسنان حاطين موسيقى خفيفة كمان تهدي أعصاب المريض، المريض في فرق لما يكون قاعد بصالة الانتظار بسكوت وسامع أدوات طبيب الأسنان عم يشتغل بالغرفة اللي جنبه، لكن لما يسمع موسيقى خفيفة تغيرله من فكره قبل ما يفوت لطبيب الأسنان.. ثاني شي أنا بقول للممرضة تحكي مع المريض قبل ما يدخل طبيب الأسنان، هذا يهدي أعصاب المريض،، تقول له ليه انت جاي لعندنا؟،  لا تاكل هم، هلأ الدكتورة بتشوفك ولما تفوت عندها يروح الوجع،، استقبال المريض وطريقة التواصل بين الممرض والمريضة، كمان المظهر الخارجي لطبيب الأسنان.. أول ما يدخل المريض.. أنا أطلب أنه ما يحضروا كل الأدوات اللي رح نستخدمها قبل ما يقعد المريض كرمال لما يدخل ما يشوف الإبرة والأدوات اللي تعطيه القلق، فقبل ما يدخل المريض نهيئ الكرسي بطريقة تكون مريحة للمريض، Position الكرسي ما يكون مزعج للمريض، الأدوات اللي حاطينها،، الشاشة اللي نحطها للمريض إذا بده يشوف أي مسلسل، في أولاد ممكن بدهم يحضروا مسلسل،، هي القصص الصغيرة ممكن تأثر على نفسه.,general_response,ar
D2_S0163,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,دمج أولياء الأمور في العلاج... نركز على الركائز الاجتماعية والعاطفية.. ضروري يكون في فرص تخليني active أكثر وتخلي الأداء أعلى.,general_response,ar
D2_S0164,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,كمكان، الأماكن العلاجية في قطر على المستوى الدولي من أفضل الأماكن اللي ممكن تتعالج فيها،، فهي جاهزة ومكيفة عشان تخدم هذا المريض،، والمريض يحس بهذا الشي،، انه احنا في خدمتك حتى نعالجك ونفيدك،، بس احنا نحتاج نحل مشكلة الوقت وباقي الأمور طيبة. الحجز للأمانة أسوء شي،، تأخذ موعد بعد شهرين.. تبي تروح تأخذ دوا بعد الوصفة الطبية، كم تنتظر!! أنتظر ساعة ونص عند الصيدلية!!,general_response,ar
D2_S0165,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,بالنسبة للفرص، دولة قطر مأمنين الأماكن ومقدمي الخدمات.. في المراكز والمستشفيات ،، الواحد بيروح يلاقي مقدمي الرعاية والممرضين،، كل الأجهزة متاحة، وما بيتعذب المراجع كثير،، وحتى أثناء المعاينة لما يلاقي شي ممكن يحول الطبيب المريض لعيادة ثانية،،، يعني مثلا لو في دكتورة تخصصها نسائية بس لاحظت شي في جلد المريض، تقوم تحول المريض لعيادة الجلدية، هاد يدعم الwellbeing للمريض. ونادرا ما يكون مقدم الرعاية مو بالمستوى المطلوب.مثلا بمستشفى الأمل في كفاءات كثير عالية، طبيا ونفسيا، يكون الدكتور كفاءة تمام، انا شفت دكاترة رائعين.,general_response,ar
D2_S0166,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,الإدارة العليا بالمستشفيات عندهم الquantity أهم، يعني عندهم عدد المرضى يهمهم كثير أكثر من الجودة، وهالشي من وقت ما بلشت لليوم قادرة أشوف بعيوني صار ما بقى يعطوا كثير أهمية للجودة، فلازم أول شي يقتنعوا كل المسؤولين، أنه هالشي مهم، قبل ما نحكي عن الدكتور والممرض، لأنه إذا ما نزلت من فوق لتحت، احنا بتعلمينا كأطباء او ممرضين أنه لازم نهتم بهذا الجانب (أيا كان) بس ننصدم بالشغل أنه الإدارة مو عاملة support لهاد الشي،، فمثلا أنا لو تأخرت مع المريض 5 دقايق زيادة مشان الدعم النفسي، هاد الشي مو مهم إلهم،، فلازم الإدارة العليا يقتنعوا انه شي مهم ولازم يطبقوه ولازم يكون rules بالمستشفى.,general_response,ar
D2_S0167,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,فكرة زيادة عدد الأطباء فكرة حلوة، بس انه كمان بنظري أنه خصوصي أول ما نشوف المريض لأول مرة كأطباء أسنان لازم نعطيه وقته، بدل ما نعطيه استشارة نص ساعة نعطيه ساعة، ولازم المستشفى تخطط لهاد الشي، انه بأول جلسة نشوف المريض لساعة، لحتّى نتعرف عليه ونتعرف على نوع شخصيته وشو هي مخاوفه ونحكي معه أكثر، لما نحكي مع الشخص نفهمه اكثر ناخذ انطباع عن شخصيته.. وبعدين الجلسات ممكن تكون أقصر بس الجلسة الأولى لازم نعطي المراجع وقته.,general_response,ar
D2_S0168,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,لازم يكون في مرونة مثلا في الحالات الطارئة،، في الاستقبال لما رحت قلتلهم أنا ما أقدر أنام ومع ذلك رفضوا يدخلوني..,general_response,ar
D2_S0169,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q6,wellbeing للمريض في المستشفى يبدا أول لما يوقف السيارة بالمستشفى لحتى يشوف الطبيب، ف مو بس مع الطبيب، المريض يتعامل مع الاستقبال ومع الممرض ومع رجل أمن فلازم يكون في تدريب موحد للكل يعملوا دورة تدريبية موحدة كيف يتعاملوا مع المريض انا كطبيبة اعرف اتعامل مع المريض وتعلمت كيف اتعامل معه اذا اجا بحالة طارئة لكن الاستقبال ما تعرف تتعامل مع مريض وعنده حالة مستعجلة، وممكن يكون في تصادم ، فلازم يكون في تدريب لكل الطاقم كيف يتعاملوا مع كل نوع من أنواع المرضى هذا ممكن يحسن الwellbeing للمرضى.,general_response,ar
D2_S0170,HWYO11AR.docx,11,D2_U02,unclear,Attribution indeterminate,indeterminate,Q7,أقترح يكون في وسائل مواصلات لكبار السن مثلا.,general_response,ar
D2_S0171,HWYO11AR.docx,11,D2_M10,moderator,"Moderator, Table 11",identified,Q7,الحياة الطيبة بالنسبة لمقدمي الخدمة وانعكاسها على مستخدمي الخدمات، ذكرتوا التحديات موضوع الوصمة الاجتماعية وتصميم النظام العام لتقديم الخدمات بما يتناسب مع ركائز الحياة الطيبة، والخصوصية والسرية وطول الانتظار للمواعيد، من الفرص المتاحة اتفقنا انه الأماكن مهيئة للخدمات ويتيح الفرصة لتحقيق ركائز الحياة الطيبة، والتعامل مع المرضى من قبل مساعدي الخدمات، مثل الممرضين ممكن يقدمون  خدمة لتحقيق الحياة الطيبة الطبيب ما يقدر يخدمها، كذلك الأجهزة الطبية المتاحة جيدة في المستشفيات الحكومية والخاصة، في أجهزة، وجود الكفاءات الشخصية، وفي اعتراض أنه الحكومية ليس فيها كفاءات،، مستشفى الأمل في كفاءات شخصية،، وأحيانا الكفاءة تكون موجودة ولكن بسبب الزمن مو قادر يخدم،، من الاقتراحات الاهتمام بالنوعية مساواة بالكمية وذلك يتطلب زيادة العدد من مقدمي الخدمات وكذلك وجود التدريب لمقدمي الخدمة ووجود قنوات واضحة وتعاون بين التخصصات وزيادة العدد لتسهيل إجراءات الحجز لمقدمي الخدمات وإعطاء الوقت الكافي اثناء تقديم الخدمة، الربط الاجتماعي والfamily ما عملناه بالاقتراحات، يعني احنا ركزنا عالركيزة البدنية، لكن هل لو دخلنا الجانب الاجتماعي كان ممكن يكون مفيد،، مثلا احنا في الصحة النفسية كطبيب العلاج يطول، يأخذ سنتين ثلاثة، وهذا مش نظام صحيح، المفروض يكون 6 شهور،، ولكن لأنه الجانب الاجتماعي وهو الأسرة غايب، لأنه هو ما يدخل الأسرة معاه في العلاج، لأنه الأم ممكن تقول ابني مجنون أو كذا.. عشان كذا العلاج يطول,moderator_context,ar
