segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D1_S0743,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,D1_P07 من participant لحظة في أمان، لكن هل يوجد تنسيق بين أمان؟ participant from a support service احنا نخلصها من نوعية العنف، بعدها نبدأ العمل على العلاقات الأسرية نحولها إلى الوفاق. اذا كانت مشكلة سلوكية نحولها الدعم الصحي السلوكية. اذا كانت هي إشكالية طبعا شخص الطبيب أنها تحتاج تدخل طبيب نفسي، فنحن لا نصرف دوا، فنضطر أن نحولها الحمد. طارئة، ففي ورقة استمارة تحويل طالب باسم الطبيب، فيتم تحويلها للطب النفسي، الطريق من جميع من جميع الجوانب، حتى لو كان نوجه عن طريق القانوني الاستشارة القانونية.,general_response,ar
D1_S0744,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,Moderator هذه الجوانب هل تغطي جميع ركائز الحياة الطيبة الموجودة participant from a support service من وجهة نظري هي نعم تحل 40%، لكن مردها يكون هناك إشكالية، لكن لو أردنا أن نعالج أهداف العلاج نعم تحقق Moderator إذن يوجد بعض المؤسسات يوجد بينها تنسيق، لكن دعنا نقول المؤسسات الأخرى ايضا نحتاج الى تنسيق، وذكرت العديد من التحديات الأخرى مثل انحياز العاطفي، عدم التعاون، عائق اللغة تم ذكره في اكثر من مكان الجنسيات، الثقافة، خاصة أن لدينا ثقافات مختلفة في دولة قطر، فإذا دعنا نقول أن التحديات كثيرة.,general_response,ar
D1_S0745,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,طيب، دعونا نطلع على الجوانب الإيجابية، هل هناك إمكانية في تحقيق هذه الركائز في منظومة الرعاية الصحية؟ ما هي الفرص المتوفرة لدينا لتحقيق هذه الركائز؟ هل يوجد فرص لتحقيقها. هل يوجد مجال؟ هل هناك إمكانية لتحقيق هذه الركائز في منظومة الرعاية الصحية؟ clinical psychologist participant اذا توفرت الوعي بالمشكله توفرت الوسائل الامكانيات موجودة لدينا إمكانيات جبارة لتوفير التناسق بين الإدارات الموجودة عندك مركز الأسرة الدولي موجود، مركز ناشط يدعم الأسرة، الأسرة مركز الدول,healthcare_system_critique,ar
D1_S0746,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,موجود لدعم الأسرة، لصحة الأسرة، لتوعية الأسرة بدورها الفعال في تربية الأطفال لدينا مركز لدينا مركز تفعيل التناسق بين بين المراكز الموجودة بين الرعاية الأولية الرعاية الثانوية بين المركز الدولي للأسرة بين جامعة قطر بين المدارس وزارة التربية تفعيل التناسق بين وزارة الشباب والرياضة؟ وتوفير الكوادر ايضا متاح متاح التدريب الحين صار عالمي يعني بتقنيه الاونلاين امكانيه جلب المدربين من الخارج لدينا فرص يعني في متناول الفرص اذا توفرت النية والخطه البديل سيكون رائع ويمكن ان يكون على المدى القريب family medicine specialist participant,family_support_ecology,ar
D1_S0747,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,وفي ذات الوقت لأن نحن نتابع المريض من الصغار كل أفراد العائلة، فعنا الشمولية والنظرة الممكن. أن تساعد لتحقيق هذا الشيء، لكن أكيد بحاجة للدعم، بحاجة للكوادر، بحاجة للتدريب، بحاجة للوقت أيضا. نحن مثلا كأطباء يأتي المريض لأي شيء حاد، لكن اذا نريد أن نفتح هذا الموضوع ونساعده على العافية، وهكذا، نريدنا وقتا مخصص لهذا الشيء. clinical psychologist participant تسخير الإعلام أيضا.,healthcare_system_critique,ar
D1_S0748,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,participant from a support service هناك فقط هو تصحيح الفكرة الأساسية عن بعض المراكز. نعم. فكرة مركز أمان المشاكل التي يعتبرونها كأنها مركز أمني، وأكثر الموجودين بعد أن يعتبرون هذا الشيء، لكن فعليا نحن كمركز هو إصلاح اجتماعي، فالفكرة الأساسية موجودة ويعملون عليها الإعلام، وهذا شيء جميل، ونحن مستانين عليه هذه الفترة، خصوصا الجامعة تعدل هذه الصورة، والطلاب نفس الشيء يتعدل عندهم هذه الصورة، فشيء طيب بالنسبة لنا.,general_response,ar
D1_S0749,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,أن أؤكد على المعلومات التي هو شيء إيجابي، عندما اوفر هذه الركائز، عندما أعرف الشخص الصح من الدكتور، عندي مشكلة، أعرف المشكلة ما هي، فأنا بأت اوفرهم هذه كلها الموجودة، فعندما أتكلم عن تشخيص صحيح، فمشكلة بدأت تنحل، وطيت لها خطة علاجية، وطيت لها أهدافي، وطيت لها الأشياء أين أصل مع الأهل، وضحت الأمور الثانية، وضحت هل هناك مجال، مراكز ثانية تدعمني أنا مثلا اقتصادي، خصوصا اكثر المشاكل موجودة اقتصادية، فأبدأ أين أستطيع أن أتوجه، أين أوجهه خطاباتي، أين أوجهه.,general_response,ar
D1_S0750,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,فالتشخيص الصحيح يوفر لي كل المراكز التي هي الحياة طيبة. Moderator وجود مركز أمان هو فرصة جيدة لتحقيق ركائز الحياة الطيبة في القطاع الصحي. participant from a support service نعم. بالنسبة لي حتى لو كان الدعم الصحي من ناحيتنا نحن، لأن نحن نعتبر كلينيك، يعني هناك لنا جانب طبي، هناك حالات، نحن عندنا إيواء، لأن عندنا إيواء، الإيواء بحد ذاته هناك لنا طبيب مقيم، عندنا تمريض، في عندنا، فنحن نضطر أن نستخدم، هناك أحيانا نستعين في التغذية، فبعد عندنا علاج وظائف، يعني هذه كلها ركائز، أنا تخدمني كوني أعمل معها، فعن,general_response,ar
D1_S0751,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,بغض النظر عن قصور أحد الوالدين أو قصور الوالدين، فأنا وفرت الأساسيات لكي يرجع الحياة طيبة أصلا الأساس المفروض يكون فيها. فبالنسبة لي انا كمركز أمان. clinical psychologist participant أتوقع زميلتي تطرقت ضمنيا لمفهوم الوصمة الوصمة. من قبل 8 سنوات بالنسبة للخدمات النفسية، تكلمنا عن الوصمة، سوينا محاضرات من أجل كسر الوصمة، كانت كل جهود مسخرة لإزالة الوصمة.,healthcare_system_critique,ar
D1_S0752,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,الآن لا يوجد وصمة، الآن هناك waiting list يعني يجب جيش جبار متدرب للتكفل بطالبي الخدمات. الحين انتقلنا من مرحلة الوصمة الى مرحلة ثانية هي التكفل بالطالبين الحقيقيين للخدمة، الوصمة تظل موجودة، لكنها انخفضت. Moderator لو أردنا أن نلخص نقول أن هناك إمكانيات موجودة في القطاع الصحي لتوفير أو لتحقيق هذه الركائز الحياة الطيبة في القطاع الصحي، الكوادر متاحة لكن كما قلتم يحتاجون الى تدريب، وإمكانية جلب المدربين أو تدريبهم هو ايضا متاح.,general_response,ar
D1_S0753,HWCH2AR.docx,2,D1_P07,participant,"Healthcare professional, Table 2",identified,Q4,لدينا عدة اختصاصات موجودة مثلما قلت الدكتورة، لكن نحن بحاجة لعملية التنسيق بين هذه التخصصات.,general_response,ar
D1_S0754,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,أختي سادتي الآن نحن وصلنا إلى التوصيات التوصيات. ما شاء الله عليكم بصراحة يعني رحت طاولة طاولة وأثريتنا بالمعلومات الحين خلاص كل واحد يمهم ما حصل فرصة يتكلم يتكلم كل واحد الفرصة يعبر عن تجربته الخاصة بي أو التوصية الخاصة من فضلك تذكروا إيش قلنا الإرشادات، قلت لكم آخر شيء يعجبني هو الصدق والعمق. التوصيات والأرشدة شكرا جزيلا. Moderator فإذا نرجع نتحدث عن الفرص، يحتاجون أن يكون هناك متابعة شاملة للمريض، ومثلما قالت الأستاذة الصافية هي مركز أمام يوفر العديد من هذه الركائز الموجودة، ونحتاج الى التكفل,general_response,ar
D1_S0755,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,إذن هذه كانت الفرص والتحديات. دعنا ننتقل لجانب أكثر عن يعني نحن تحدثنا عن التحديات وتكلمنا عن الفرص، لا، الآن لا نريد أن ننتقل للتطبيقات العملية، توصياتكم ومقترحاتكم، العملية من أجل تحقيق هذه الركائز في الحياة الطيبة، نرجع نركز ونقول أن ركائزنا هي الروحية، العاطفية، الفكرية البدنية والاجتماعية. نريدنا مقترحات عملية، يعني ممكن أن نأخذها للتطبيق الواقع بشكل مباشر، خاصة اذا تستطيعون أن تركزنا على مرحلة الطفولة، كيف يمكن تحقيق هذه الركائز في منظومة الرعاية الصحية بشكل عام، برعاية خدمات الرعاية الصحي,general_response,ar
D1_S0756,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,mental health service administrator participant من المدارس. لو بدأنا من المدارس وبدأنا الوعي من المدارس، يأخذ فكرة متشبع بالأمر، ويكون عارف بالأمر، يستطيع أن يصل إلى المستوى. ما هي الخدمات وما الذي عليه. فأنا دائما أحب أن يكون دائما حتى عندنا في المركز يبدؤؤن من المدارس. أن يكون أكثر تركيز اكثر وعي ، وهم بادئين أساسا، لكن بشكل مكثف اكثر عن الصحة، عن التغذية التغذية الجبارين كانوا يون المدارس كنت أذكر، لأن الآن عمري يأتون يون، فتوعية عن طريق المدارس بالنسبة لي أكثر أهمية من أ,healthcare_system_critique,ar
D1_S0757,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,سيكون في مدارس أعمق و .... هذا تدريب الطاقم تدريب الطاقم خصوصا التربية الاجتماعية، قليلا نحصل ورش قليلا نحصل كيفية التعامل مع هذه الفئة، كلها تقريبا في الأمور والنفسية كبار الأطفال لا يوجد ورش Moderator تدريب الطاقم خاصة في مرحلة الأطفال الطفولة، أي مقترحات لها مقترحات عملية clinical psychologist participant وزارة منتدبة للطفولة وزارة منتدبة للطفولة تكون مهمتها الأساسية التنسيق مهامها التنسيق ،التنسيق والاهتمام وخلق السياسات تنفيذ سياسات، السلطة التشريعية والسلط,healthcare_system_critique,ar
D1_S0758,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,Moderator اقتراحاتكم. family medicine specialist participant أحب أن اقترح مركز الحياة الطيبة هو يعمل حملات توعوية على الإعلام، حتى يمكن أن يذهب إلى المدارس، على المؤسسات، العمل يقدم محاضرات عن الحياة الطيبة وركائزها. هذا الشيء ايضا سوف يساهم لزيادة وعي الأشخاص بهذه الركائز، وسيبحثون اكيد على تطبيقها، يكونوا في تعاون مع مقدمي الرعاية الصحية الأولية للحصول على الحياة الطيبة Moderator يكون هناك تعاون بين مركز الحياة والقطاع الصحي.,family_support_ecology,ar
D1_S0759,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,family medicine specialist participant نعم بالضبط، لكن أنا أريد أن أركز على توعية المجتمع لهذه الركائز ولهذه الحاجة. شكرا دكتورة participant Moderator مقترحاتكم ذكرت أنت في البداية د. عماد كان عندك مقترح ممكن تعيده لو سمحت. dietitian participant أنا سجلت من الوقت، لكن أقوله ثاني مقترح؟ سجلته على لا الإجابة. لا، لا، لا، لأنه لم كنا نسجل في البداية.,family_support_ecology,ar
D1_S0760,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,هو مقترح بسيط وسريع، نحن نستغل الإجازة الصيفية قليلا، في عجالة نحن نستغل الإجازة الصيفية، نعمل مثل تجمعات مثل فكرة المدارس الداخلية للأطفال، يعني مثلا نستغل الإجازة الصيفية أن نجمع فيها الأطفال، حتى أنا كنت أقترح أنهم عندهم أمراض السمنة أو عندهم أمراض التغذية. مثل ما نقول في المثل: التعليم في الصغر كالنقش على الحجر، فبالتالي نحن نعد المستقبل القادم أن نحن نعلم الأطفال أولا استغناء عن السوشال ميديا، تعليمهم عادات صحية سليمة، ممارسة النشاط البدني، بحيث عندما تكون المدة ما بين ثلاث لأربع شهور، الط,general_response,ar
D1_S0761,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,لكن أنا أتكلم أن تكون المدة من ثلاث إلى أربع شهور تبني ثقافة للطفل، فاهم قصدي؟ نعم ويعتمد على نفسه، ويعتمد على نفسه في التغذية. بعد ذلك نحن نعده للمستقبل، فلما يخرج من هذه الفترة أو 5 شهور على الأقل ينعكس عليه سلوكيا في حياته المهنية والدراس. هذا النموذج. في بعض الدول حتى بعض الدول الأوروبية طبقت هذا الموضوع لإنزال الوزن السن الكبار يدخل المصحة لك ثلاث عبوات ماء في اليوم وجباتك.,general_response,ar
D1_S0762,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,Moderator أي مقترحات؟ أي مقترح؟ يعني يمكن mental health service administrator participant لا أعرف إذا ذكر أم لا، يعني أن التركيز يكون في خدمات مخصصة، يعني هناك فئات، في بعض الأحيان تجدينها تختفي من قائمة خدمات ولا مكان يعني ينطبق عليهم. يعني على سبيل المثال الأطفال الذين يكونون بين عمر 14 و18، في بعض الخدمات مثلا المؤسسة الطبية هم ليس من ضمن فئة الأطفال التي هي لين 14، ولا من ضمن فئة الأول الين 18.,healthcare_system_critique,ar
D1_S0763,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,فجدون هناك فئة عمرية تكون ضايعة، هل هم أطفال؟ هل هم بالغين ويمكن أن يتابعوا مرة مع الأطفال مرة، وتصير ساعات اللخبطة. أعتقد أنه لو كان هناك جهة يعني متخصصة مثلا التشريعات وهذه الأمور، يعني هذه من ضمن النقاط التي يجب أن ينظر فيها، نعم، يعني يجب أن يجب خدمات تغطي كل الفئات من ضمنهم الأطفال. الأطفال هناك خدمات متوفرة لهم حق الحالات الشديدة مثلما ذكرنا، لكن الحالات الأخف التي يمكن تحتاج مثلا لا أعرف من المفروض أن يغطيها، هل هو عن طريق المدارس، هل الرعاية الصحية، لكن مؤسس حمد لا تغطي دعنا نقول عندها م,general_response,ar
D1_S0764,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,فهذه يعني أشعر أنه يجب أن ينظر له، طيب أين يذهب؟ وأؤكد على المقترح الذي ذكروه بالنسبة للتوعية، مهم جدا أن تبدأ من المدارس في عمر التوعية Moderator لو سمحتم تعبئة مسح الباركود ومقترحاتكم ان حضراتكم قلتوا لنا إياها تسجلوها بشكل مكتوب على الدكتور. مطلوب يعني بشكل مختصر. تمام تمام. لا رجعت رجعت نكون سيء. لا يفتح، لكن فتح أول مرة. أنت عملت صفات؟ لا، امل صابات آخر ذهب.,general_response,ar
D1_S0765,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,فتح. ممكن أن يكون مسكر ياسمين؟ ختام الجلسة اذا نحن في جلستنا اليوم كنا بصراحة ممنين لكم لوجودكم معنا، يعني كل آرائكم ومداخلاتكم كانت مقدرة وما شاء الله عليكم يعني على قدر كبير من العلم. والخبرة. أشكركم كثيرا، تعرفنا في. على حياته الطيبة على العافية، عرفنا على مدى توفرها في الرعاية الصحية، تحدياتها فرصها مقترحاتها. نأمل إن شاء الله قريبا إلى المسؤولين. ما.,general_response,ar
D1_S0766,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,بعدين التوصيل. سكروا لكي يخرج الأشياء. ما. حضرتك ذكرتهم نعم بالضبط والتعاون مع مؤسسة الرعاية صحيح. فقط. حضرتك؟ بعض القوات تقريبا يعني قليلا أقرب؟ نعم، أقرب من الدوحة، لأنه منذ في طريق الشمال طريق الشمال سهل كثيرا عليكم؟ نعم، وسهلة لكن الوقت لأشخاص يسوقون. بسرعة جنونية، هذه المشكلة، حوادث سيارات أصابت 120 المفروض. تعودت عن عالم. عادة فكان هناك توافق في بعض الطاولات provider user، نحن ليس لدينا ياسين هذه المرة.,general_response,ar
D1_S0767,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,كلهم مقدمين المفروض. user. هنا وجهات النظر فيها فيها غنى أكثر؟ غنى، لكن أنتم كلكم كنتم تتحدثون يتغنون على نفس الأح نفس المواد. لكن عندما يكون هناك users users. هذه مشكلة هذه الخدمة، فكانت التجربة نجد هناك وجهات نظر أكثر، لكن أنتم تسمو نفس التحديات، نفس الأف. هذه يجب أن نكتبها ملاحظة. نعم هذا شيء يؤثر. يؤثر على جميع المشاركين كانوا هذه مهمة النقطة. لا أتوقع عندك مكان عندك.,general_response,ar
D1_S0768,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,المهم أن نرى ما هو؟ يعني كانت فكرة فكرة فكرة أن نضع ونرى، فنحن حصلنا وفقنا عليها، يعني المفروض تكون عابرة في كل هذه الركائز، نراها في الخصاصات. نريد أن نجتماعتنا، نريد أن العلم ممتاز. غير العلم القيم الكبرى المظلة الكبيرة العلمي أولها، لكن من الذي يجب يتعلم الإنسان؟ طيب وإيش الإنسان لديك؟ إيش عندك؟ الصحة. بس عنده قيم يتعامل معاها عشان يسويها بالصناعة. الوقت ممتاز، الوقت الوقت، وقلنا ماذا؟ التراب التراب.,general_response,ar
D1_S0769,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,التراب هذه هي الصناعة، وقلنا لكي نر أن نرتقي، ماذا يجب أن يكون عندنا؟ نس ماذا؟ جمال جمال. المسؤولية. نعم، كل هذا مهم، لكن ما الشيء المطلوب يكون إنسان بالفعل يعني حتى يلتقي ويس عاطفيا وروحيا وفكريا جمال جمال هو السعي نحو هذا التألق يعني سبحان الله إن شاء الله يقدر يروح الحمراء بتون هذه المعالم الموجودة فيها مش زيادة زخارف ولا زيادة. يعني ما هي بالفعل السامية برصد قصة الإنسان.,general_response,ar
D1_S0770,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,حضارته، أصبح في شيء اسمه عافية باقية في الجدران الحمراء، أصبح في شيء اسمه غط متصلة بكل الأشياء التي تكلمنا فيها غب متصلة ايش عكس الحسد، وأعدى أعداء الإنسان أكبر مرض في هذا الإنسان هو الحسد، فجاءتك الحمراء وقالت البازات غبطة متصلة، يعني إيش يبون دائما يكونون في ازدهار وسمو عاطفي وسمو روحي. حتى نشؤوا هذه الحضارة الطيبة. حضارة المسلمين على حضارة. الطيبة الجميع، نحن صحيح عندنا وعندنا قيم وعندنا ثقافة ودين لكن باب الحياة الطيبة باب الجميع.,general_response,ar
D1_S0771,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,يعني أنا أشكركم صراحة على كل ما قدمت والحين الملخص. بأول يوم العافية والحياة الطيبة، مرحلة الطفولة الملخص تعزيز التوعية المجتمعية عبر وسائل التواصل الاجتماعي، المدارس ورش العمل والدوا التدريبية لضمان فهم شامل لمبادئ الحياة الطيبة. أوكي يعني لازم نروح عند تواصل اجتماعي، ميديا، مدارس، ورش عمل، دورات تدريبية لكل مبادئ الحقبة، تكوين فرق متعددة التخصصات في المراكز الصحية والمؤسسات التعليمية تضم احصائيين نفسيين واجتماعيين للتدخل المبكر ودعم الأطفال والموظفين والمستفيدين، يعني الوقاية خير من العلاج، فا,general_response,ar
D1_S0772,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,درج الرقائز الخمسة للحياة الطيبة في جميع البرامج والخدمات الصحية لضمان توازن شامل للفرد والمجتمع، لأنه العناية فقط للفرد يعني ما رح تستمر إلا بالعافية المجتمعية، يعني العافية الباقية لازم تكون يعني اجتماعي يعني وعي اجتماعي فيها، آخر شيء عندنا هني تطوير برامج تدريبية مستمرة لمقدمين الخدمات تشمل مهارات التعامل العاطفي والثقافي. هذا جدا. هذه الأشياء ناقصة نتعاون مع الثقافات المتعددة في بيئتنا وتعزيز التواصل وتحسين جودة الفتنة المقدمة في شيء آخر آخر.,general_response,ar
D1_S0773,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,أيضا إشراك جميع فئات المجتمع، مثل سنا هنا على الطاولة التي لم فيها طلاب أزع. أين المين أبائنا، لكن دائما نغل على هذا، لا يكونوا موجودين. الموظفون والمجتمع المدني لضمان انتشار القيم والممارسات الصحية منذ الصغر، لأنه القيم ليست فقط قمة، القيمة لا بد لها من تعلق فيها. حتى نتخلق فيها. بدرجاتها، يعني هي مش بس أنا بقول الطالب، طب أنا معلمة إذا أنا ما صدقت وكنت أنا مرآت لهذا الطالب، كيف الطالب يصبح؟ به درجات عمل تصرف.,general_response,ar
D1_S0774,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,تحسين البنية التحتية والخدمات الصحية من خلال توسيع الوصول إلى الدعم النفسي، مشكلة الوصمة في الدعم النفسي، دكتور اسمحط في الفايل ولا ما راح نحط الفايل. الأطباء السيد يونس عارفين الموضوع. هذه من الأشياء، الأشياء شلون نقدر نساعد عيناه يتخلصون من هذه الوصمة عن الدعم، الرعاية الصحية الخاصة والعام وتقليل الضغط على العاملين من القطاع الصحي، و طبعا كل المشاركة والتقدير الوظيفي المقدمين الخدمة عبر المكافآت التقدير وتوقيف بيئة عمل دائما لتأسيسها.,general_response,ar
D1_S0775,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,أكثر عن هذا الشيء استخدام التكنولوجيا والحلول الرقمية لنشر التوعية، قياس تجربة المستفيد وتسهيل مشاركة المعلومات بين الجهات المحت بطريقة آمنة وقاعدة. لذلك هذه المسألة تطلب هذا الصدر بالفعل نحن نبغي نقيس تجربة المستفيد لما أنتم تعرفون برنامج كيف نتحقق هذا البرنامج. تقييم تجربة واستمرارية في العمل نجحنا. طيب أوكي أنا عندي كانت سيد. الحلول اللي حطيناها مع بعضها أو أي ملاحظة أو أي توصية الطاولة تساعد في طاولة واحدة بس.,general_response,ar
D1_S0776,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,كل شيء إلا بالكتابة، صح؟ لو عندكم أي شيء حسيتها لمحطة تفضل دكتور هناك مايكروفون؟ تقريبا متسقة مع. لكن بالإضافة إذا كان تسمحون هي توصيات قصيرة المدى وتوصيات طويلة المدى، أنا باعتقادي انه هيكون لها فاعلية حقيقية هي طويلة المدى لأن نبدأ بمشروع التعليم منذ العمر. نقل هذه القيم الخامسة. الناس تنش عليها تصبح. أي حد آخر ما. اسمي العزيم مدير إدارة الخدمات الإعلامية في الصحة السلوكية.,general_response,ar
D1_S0777,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,فأنا بنتكلم عن. من موضوع الوصفة الاجتماعية وتأثير فهذه التحديات الكبيرة، واعتبرنا أن الحق من تلقي الخدمة وليس المريض هو تلقي خدمة الحق يكون عنده سرية وخصوصية في الملفات، وذكرنا بعض المناطق مؤسسة حمد. حساسية. نحن نتمنى أن الأغراض النفسية أو الطلبات النفسية نتعامل معها بهالطريقة اي نعم ممكن تحب بعض الاضطرابات من بعض الشخص الوظيفة معينة معينة لكن المعلومات إلى أي مدى ضروريات هذا.,general_response,ar
D1_S0778,HWCH2AR.docx,2,D1_P06,participant,"Healthcare professional, Table 2",identified,Q6,التعليم. طاولة لبنان وسمع المواضيع. الشهر.,general_response,ar
D1_S0779,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,HWCH3AR بسم الله الرحمن الرحيم، أول سؤال عندنا هو، مثلما قلت، أو المحور الأولاني، نحن نتكلم عن الاحتياجات، نريد أن نعرف الاحتياجات والفجوة، فدعونا نبدأ بالأول، ما معنى الحياة الطيبة بالنسبة لك؟ ما معنى الحياة الطيبة؟ يعني لو حضرتك تحب أن تعرفها، تعرف الحياة الطيبة يعني كيف. participant علي (Mental Health Service -HMC - occupational therapist) بالنسبة لي شخصيًا يعني،wellbeing أن تصحى صباحًا وأنت مرتاح، وأنت مرتب جدولك اليومي، تعرف مسؤولياتك، تعرف احتياجاتك، تعرف ترتيب أولوياتك، وفي نفس الوقت تستطيع,healthcare_system_critique;professional_identity,ar
D1_S0780,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,participant (اخصائي اجتماعي – أمان) هذه بالنسبة لي الحياة الطيبة. بالنسبة لي هي التي يتوفر فيها الأمان. يعني أول شيء وجود الأمان في جميع مناحي حياتنا، لو توفر، أنا أتوقع أن باقي الأشياء ممكن تكون متوفرة. شعورنا بالمسؤولية تجاه أنفسنا وتجاه الآخرين، يعني طالما أنا شخص مسؤول عن نفسي في الأول، بعدين مسؤول عن أشخاص آخرين مثل في أسرة أو في عائلة أو في مكان عمل وكذا، هذا بالنسبة لي يعتبر تنفيذ للحياة الطيبة، أو وصولنا للحياة الطيبة.,general_response,ar
D1_S0781,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,توازننا في الحياة، إذا كل شيء. بالنسبة لنا في الحياة، كما قبل قليل تكلمنا عن فكرة أن الإنسان يكون في مكان عمل يشعر بقلق وكذا، لا، كيف أستطيع أن أفصل في حياتي وأتوازن بين بيئة العمل وبيئة المنزل، فهذا يمكن أن نصل لحياة طيبة يعني في هذا المنظور. أن الحياة الطيبة تشمل التوازن بين العمل والمنزل، نعم كمسؤوليتين مختلفتين. الحياة الشخصية، صحيح. participant (Clinical Pharmacy Specialist- Hamad Medical Corporation – Pediatrics) أول شيء يعني أن أكون أنا وعائلتي بصحة وعافية، ولا نشكو من أمراض، ولا يكون عندي د,healthcare_system_critique;professional_identity,ar
D1_S0782,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,حضرتك ذكرت أن تؤمن لهم المستقبل، ما المقصود بها؟ المستقبل الآن مثلما هناك تغيرات كثيرة، هناك تغيرات رقمية نسمعك بالأخص للأطفال، أنا عندي أطفال صغار، فخافي أن أتأكد أن ما يتفرج على شيء ممكن يضر صحته العاطفية أو يضر أخلاقه، فهذا كله يجعل الواحد دائمًا متوتر من المستقبل، المحيط يؤثر على الطفل، يعني يكون في منطقة آمنة نسبيًا. طيب، لو نحن الآن أحببنا أن نتكلم عن مفهوم الحياة الطيبة، لو أحب أن أتكلم عن الشخص، لو أنا أريد أن أقول أن هذا الشخص يتمتع بالعافية، يعني تفتكره هذا الشخص سيكون ما السمات، وما ه,general_response,ar
D1_S0783,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,participant أولًا فكريًا، يعني لا يكون عنده الشغلات السلبية مثل الحقد، يعني الشغلات التي ممكن أن تؤثر سلبًا على تعامله مع الأشخاص حوله. هو ليس لديه صفات سلبية؟ نعم، أنا أتحدث عن شخص معين أو عام. لا، لا، أنا أقول أن هذا الشخص يتمتع بالعافية، فماذا ستكون صفات هذا الشخص؟ احترام الآخرين جدًا مهم، تقدير الآخرين، لا يكون هناك أحد كبير وأحد صغير، يعني كلهم يكون لهم نفس المستوى لجميع الناس، وأيضًا يعني صحيًا يكون عنده صحة وعافية.,general_response,ar
