segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D3_S0671,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",indeterminate,Q5,يعني لو أنت طبيب عام وعمالك تعاين طفل لسبب ثاني يعني كليا مختلف. رأيت مثلا أثار كدمات أو شكيت في abuse. هل عندك clear pathway تعرف ماذا تعمل بهذا المريض؟ وأين يجب أن يذهب؟ what services to connect to؟ أحيانا يكون ليس واضحا، أحيانا هناك تخوف من جهة الطبيب مثلا على أن يأخذ هذه ال  personal responsibility، فهذه أنا برأيي من اكبر التحديات، فيصير يقول دعيني في لي فيه، أي ملف أمامي فقط I will just deal with this case.,moderator_context,ar
D3_S0672,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,الأنظمة system و عدم وجود الروابط و clear pathways لا يسهل أنك تأخذ كل الاعتبارات الاجتماعية والنفسية والى آخره بعين الاعتبار. أنا بالنسبة لي هذا تحدي كبير جدا.,general_response,ar
D3_S0673,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q5,نقطة مرة ثاني مهمة Please add on reflection it same issue with us.,general_response,ar
D3_S0674,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,Leadership focus on administrative issues rather than the quality and the clinical aspect,general_response,ar
D3_S0675,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,For example  نحن الحين عندنا pressure patient and waiting list,general_response,ar
D3_S0676,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,They just opened discharge lounge. Discharge lounge stable patients supposed to be discharged but issues pending because they want the patients to flow they don't wait in the ED. Pure administrative cases. My unit I am adult psychiatrist. I have kids. I have adolescents. I have old age and I have adults and the same unit.,general_response,ar
D3_S0677,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,clinically I open a CPS unit old age unit. Why it segregates cases it will decrease. I know it needs more work but in the long term by doing the right thing it will fix the administrative problem.,general_response,ar
D3_S0678,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,إذا أنا أركز على المشاكل الإدارية، بحلها في الوقت الحين صار discharge lounge كلها full ورجع  ED pending discharges.  رجعنا إلى نقطة الصفر، لأن نحن لا نحل المشكلة من جذورها.,general_response,ar
D3_S0679,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,"They care about facts numbers، المشاكل الإدارية، and clinical aspects, quality, patient experience هذه قليلا يقول لها تعديل.",general_response,ar
D3_S0680,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,"I believe we have the resources لكن تحتاج rearrangement and restructuring. And then we are opening the same exact facilities in mental health 3,4,5 discharge lounge, admitting lounge.",general_response,ar
D3_S0681,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,"لكن ما نركز على الركائز الثانية الخاصة بال mental health such as vocational training, social aspect and rehab",general_response,ar
D3_S0682,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,أنا عندي فئة في المجتمع، لا أعرف وين أوديهم. لا أعرف يعني ضائعين الفئة المنسية أسميهم، لأنهم ليس لديهم شيء في الحياة الاجتماعية، مثلا الذين عندهم stable mental illness. كيف أقدر أساعد؟,general_response,ar
D3_S0683,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,Part of the treatment is medication but part of it is inclusion in the society.,general_response,ar
D3_S0684,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,هذا منسي، يعني أنا عندي مريض جاء من مصر، مصر they have a big rehab facility,general_response,ar
D3_S0685,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,على نفس الأدوية مصر أحضرها هنا deteriorated بشكل فظيع، لأنه هنا ليس له دور، ليس له وظيفة، ليس له structure. هناك كان من الصبح لليل هناك له structure high facilities.,general_response,ar
D3_S0686,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,هناك أم قطرية قالت لي أنا أذهب وأعيش في الكويت، قلت لها لماذا؟ قالت نحن ليس عندنا مكان حق autism، قالت وين أودي ولدي؟ هي كل شهر تذهب إلى الكويت هناك تدخله في activity غير متوافر، فهذه الأشياء جزء لا يتجزأ من mental wellbeing اللي هو خلاص منسي، ونحن مركزين على one aspect، ما في ال holistic approach to include them to get them part، هما more stigmatized ،  يعني أنت عندك مرض نفسي، ما عندك وظيفة  you are being excluded and that will even further deteriorate  الوضع النفسي للمريض.,general_response,ar
D3_S0687,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,غياب المنشآت والمؤسسات اللي ممكن بشوية rearrangement نعطيها أولوية، يعني قطر دولة غنية، ممكن يتم توفير هذا الشيء ونبتعد عن الغلط we keep repeat falling in اللي نركز على الجانب الإداري، والأرقام وموضوع ال pathways.,general_response,ar
D3_S0688,HWAD3AR.docx,3,D3_P04,participant,"College of health sciences leader, Table 3",identified,Q5,عمركم عملتم هذه الملاحظات للإدارة؟ هل هناك طريقة؟ وهل يأخذوا فيها، أم من ضمن التحديات؟,general_response,ar
D3_S0689,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q5,Whenever there is a meeting I say it، لكن لا ادري إذا صوتي يصل أم لا، I’m very glad about this،,general_response,ar
D3_S0690,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,"هذه نقطة مهمة جداً، انا في خاطري اقولها من زمان و نوصلها مثلا عندنا personality disorders عندهم مشاكل سلوكية وين تودينها؟ as a teenagers تودينها السجن؟!! تودينها mental health facility  سوف تدمر، هذه الحالات تحتاج  collaboration between courts, mental health, parents, therapy and the police. We make this holistic plan، هما ضائعين ، هؤلاء الفئة المنسية في المجتمع و ما لهم مكان.",general_response,ar
D3_S0691,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q5,إن شاء الله صوتك يوصل,general_response,ar
D3_S0692,HWAD3AR.docx,3,D3_P08,participant,"Psychologist, Aman Centre, Table 3",identified,Q5,الانحرافات السلوكية المفروض الذين يعمل عليهم مركز الدعم الصحة السلوكية.,general_response,ar
D3_S0693,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q5,لكن هم alone.,general_response,ar
D3_S0694,HWAD3AR.docx,3,D3_P05,participant,"Student, Table 3",identified,Q5,أنا فاهمة ماذا تقصد قالهم لأننا نحن كمجتمع ممكن أن يغيب الوعي. مثلا واحده عندها هي personality disorder و هي لازالت طالبه صح ممكن الاهل او حتى في الملف الصحي مش موجود أن عندها personality disorder، فمثلا في المدرسة ممكن أن تواجه تحديات، يعني أنا يوم من الأيام رأيت طالبة trying to commit suicide in front of me، فقط لأنها عندها personality disorder ومديرة المدرسة لم تعرف كيف تتعامل معهم، فهذه يعني المفروض بعد نهتم لها.,general_response,ar
D3_S0695,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q5,"لأن يد واحدة لا تصفق، أنا لو أضع خطة مع المريضة من هنا ل20 سنة، من وجهة نظري I don't see any improvement في هذه الحالات المشاكل السلوكية. هذه الحالات rarely improve، لان الي انا بعمله ينهدم في البيت لان ال parents are abusive، ما الفائدة؟  الذي أنا أحاول أن قوم به هنا عندها مثلا صعوبات في العمل، يجب نحن كلنا نجتمع مع بعض، مثلا الأطفال في ال psychiatry we meet with the parents, they meet with the school teachers. اذا مثلا طفل عنده ADHD،  I don’t set a plan and communicate with the school، لن يستفيد الطفل، يجب كلنا نكون pathways و كلنا عندنا خطة موحدة to cover all these aspects.",general_response,ar
D3_S0696,HWAD3AR.docx,3,D3_P07,participant,"Midwife, Al Wakra Hospital, Table 3",identified,Q5,الشخص المناسب في المكان المناسب، كما قيل. أحيانًا يأتي إلى المكان شخص غير متخصص في المجال الذي يعمل فيه، فقط لأنه يحمل شهادة. لماذا لا نضع شخصًا يفهم في المجال الذي يعمل فيه، بحيث تكون لديه خطة، وأفكار، واقتراحات، ومبادرات؟ ليس لأن الشخص لا يحمل شهادة يتم استبعاده. صحيح أن الشهادة مهمة، لكن من غير المنصف رفض شخص فقط لأنه لا يملك درجة تعليمية أو مستوى تعليميًا معينًا (Grade) يمكّنه من الوصول إلى درجة أعلى. كما أن استخدام الموارد، سواء كانت مالية أو بشرية (The use of resources either financial or human) يجب أن يكون بطريقة أفضل، لأن هناك في كثير من الأحيان تهميشًا للأفكار والمبادرات.,general_response,ar
D3_S0697,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",indeterminate,Q6,شكرا لكم. وهذا يأخذنا للسؤال الذي بعده ما هي الفرص، طبعا الفرص ممكن تكون بشرية، ممكن تكون موارد مادية، ممكن تكون وجود بعض الأماكن، ووجود بعض الأشخاص، يعني كل واحد من وجهة نظره في المكان الذي يعمل فيه، ووجهة نظركم أنتم ك users مهمة جدا جدا جدا، فنبدأ بوضحى,moderator_context,ar
D3_S0698,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",indeterminate,Q6,ما الفرص التي فعلا هي متاحة لتعزيز دمج ركائز الحياة الطيبة مع ممارسات الرعاية الصحية، خاصة في سن الرشد؟,moderator_context,ar
D3_S0699,HWAD3AR.docx,3,D3_P05,participant,"Student, Table 3",identified,Q6,شكرا. الفرص التي ممكن أن نهتم لها لكي نحقق الركائز هي رقم واحد ممكن زيادة التوظيف، نفس ما قلت أن أحيانا ممكن من كثر على الدكاترة في المستشفى,general_response,ar
D3_S0700,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",identified,Q6,الفرص الموجودة هي الإمكانات المتاحة والمتوفرة حاليا التي ممكن أن تكون فرصة أن تحسن. يعني مثلا، دولة قطر إمكانيتها ما شاء الله، وإمكانياتها المادية لا يوجد اختلاف عليها. هذه فرصة،  مثلا الكادر الطبي في  هناك level معين من education، مثلا لا يقبلوا بالممارس العام general practitioner,moderator_context,ar
D3_S0701,HWAD3AR.docx,3,D3_P05,participant,"Student, Table 3",identified,Q6,يعني الموجودة بكل اختصار إعطاء ذي حق حقها، يعني نضع كل شخص. في مكانها الصح work together لكي يحققون.,general_response,ar
D3_S0702,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",indeterminate,Q6,ما الفرص الاخرى المتاحة؟ يعني ما هي المتوفرة التي ممكن أن تدعوا دمج ركائز الحياة الصحية في خدمات الرعاية الصحية المقدمة؟,moderator_context,ar
D3_S0703,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,"We do have the people , we do have the money, we do have the equipment and everything but do we use them?",general_response,ar
D3_S0704,HWAD3AR.docx,3,D3_P04,participant,"College of health sciences leader, Table 3",identified,Q6,موجود a couple of things ممكن أن نعتمد عليهم، ولا تستقلوا بهم أولا: ال political will.,general_response,ar
D3_S0705,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,أحيانا عندما تكون غائبة، مهما تحلمي ومهما يكون عندك موارد، لا يوجد إرادة حقيقية أنها تتحقق هنا في دولة قطر It is there.,general_response,ar
D3_S0706,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,"You have the political will and the aspiration and ambition and that’s important, why?",general_response,ar
D3_S0707,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,لن مثلا موضوع الدمج إلى اخره...   we don’t have enough but we have a good models، يعني الشفلح بحد ذاته  is a very good start. هلا مثلا في بقطر فاوندشن there is many examples of activities or centers that try to mainstream children with disabilities على سبيل المثال.,general_response,ar
D3_S0708,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,"So we have models, we have political wills so we can expand these models أكثر و نشمل فيها الأشياء مثل mental health إلى اخره.",general_response,ar
D3_S0709,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,The second option thinking out of the box عندنا قطاع خاص ليس له علاقة بالصحة ولكنه قطاع خاص غني  and looking for ways to invest in society corporate social responsibility، فمثلا partnering with them، هل تعلم ان Qatar airways have very nice program amenities kits الي بتنضب، مين الي بيعملوها؟ أطفال ذوي الهمم ،,general_response,ar
D3_S0710,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,I think I'm not sure is autism or other kinds of disabilities but they found something that is nice way,general_response,ar
D3_S0711,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,"أنك تستغلي بالضبط قدراتهم وإلى آخره عمل منتج عمل إلى آخره، نقدر نلاقي أمثال ثانية، لان عندن شركات عندها موارد عندها scope انها تعمل أشياء ثانية. فلازم ننظر للقطاع الخاص و نفكر كيف يمكن أن نوظف مواردهم for some creative solutions. We’ve seen it happen, we can scale it up.",general_response,ar
D3_S0712,HWAD3AR.docx,3,D3_P08,participant,"Psychologist, Aman Centre, Table 3",identified,Q6,عندما تكلمت عن الحاجات الموجودة، أنا أرى أن قطر فيها مبدعين. دكتورة كانت تتكلم عن الجمال مبدعين وفنانين، نحن لماذا يعني هذه فرصة أن نستفيد منهم في تصميم المعماري في الرعاية الداخلية حتى لمكان الولادة، لمكان الأطفال للمراهقين للمرأة يعني الاستفادة من الكوادر. عندنا فرص أن هناك جامعة على مستوى غير الجامعات الخاصة التي تفتح.,general_response,ar
D3_S0713,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,الخريجين هؤلاء يعني هم فرصة موجودة، فهم المجتمع العيشة التي يحصل تغيروا الثقافات، المبتعثين للخارج، يكون تعليمهم على مستوى عالي جدا، هذا يجب أن يكون له فرصة يعني هذا هو فرصة نحقق هذا الكلام من خلاله.,general_response,ar
D3_S0714,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,أنا أرى ايضا نحن عندنا في المركز في عملي وفي أماكن ثانية أن هناك بعض الناس يضعون مستشارين، يعني هو يكون أحد ممتاز وعلى مستوى قطري جيد، جاء مدير جديد، فهو لن يخرج الخارج ويقول له دعك مستشار. فالناس عندها خبرة طويلة قامت على أكتافها المؤسسة والمكان، وهو على الرف تقريبا يعني أخذوا رأيه في الأول وبعدها يأخذ مرتبه ويأتي أو لا يفرق كثير. فأنت تصرف فلوس عليه في الراتب وليس مستفيد من إمكانياته، والمقابل انت لازلت تقوم بتدريب الصغيرين وتبدأ من أول وجديد وتضغط الناس وندرب الطلاب والي جاين أن يأخذون ترخيص من وزارة الصحة وندرب زملائنا الأصغر، وأنت عندك ناس عندهم خبرة هذه فرصة منين فرصة نستفيد منهم.,general_response,ar
D3_S0715,HWAD3AR.docx,3,D3_P07,participant,"Midwife, Al Wakra Hospital, Table 3",identified,Q6,من الفرص التي نراها موجودة في قطر ويجب نستغلها بطريقه جيده كما ذكرت انت اول شيء القدرة المادية ما شاء الله في قطر اي شيء تطلبيه يكون متوفر من احسن ما يكون موجود في العالم من احسن ما تراه عالميا سافرت ما شاء الله كم دوله ومن احسن في قطر,general_response,ar
D3_S0716,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,لدينا شيء اخرى في قطر ليست متوفرة حتى نحن في دولنا انه اختلاف الثقافات نحن مثلا معك من مصر من الهند من تونس من لبنان من كل ثقافه تأخذ منه شيء جديد كل انسان عنده حاجات مختلفه ، فهناك احترام الثقافات وتعرفي ما تأخذ منها،  كل انسان عنده مواهب كما يقولوا هكذا مختفيه يعرف يطلعها منك كما ترين اطفالك يختلف عن الام الشاطرة التي تعرف او في المدارس تقول لك ابنه عنده هذه الميزة على كل القسم الذي فيه فنحن قطر تستقدم في احسن الكوادر. لا تستقطب أي انسان تأخذ من احسن الشهادات من احسن الجامعات فما شاء الله يعني المجتمع مليء بكفاءات حسن استغلال الكفاءات الموجودة لدينا.,general_response,ar
D3_S0717,HWAD3AR.docx,3,D3_P07,participant,"Midwife, Al Wakra Hospital, Table 3",identified,Q6,أهم شيء موجود هو حب التطوير والرغبة في تحسين الأمور، وهذه نقطة مهمة جدًا موجودة هنا. فكل قائد يرغب في أن يطور ويُحسّن. وأكبر مثال على ذلك هو وجودنا هنا، لأن المسؤولين في قطاع الصحة يريدون أن يروا ما الذي لا يعمل بشكل جيد (not working) ويسعون إلى تحسينه. وهذا هو الأهم لرغبة والاستعداد للتطوير والتحسين (willingness). كما أن لدينا أيضًا الموارد المالية والموارد البشرية المتاحة.,general_response,ar
D3_S0718,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q6,استخدام القطاع التعليمي لتقليل risk factors الذي يؤثر على الmental wellbeing. يعني مثلا أدخل كمنهج ليس كمحاضرة، منهج مدرسي عن التحرش الجنسي يعني مناهج awareness، لان  lots of the relapses onset of illness we have is because of marriage issues.,general_response,ar
D3_S0719,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,أنا اخترت الشريك الغلط على بناء على ايه؟ ما نحن نختار الشريك أصله وفصله وماله. طيب شخصيته، أهدافها، تقارب هذا ليس عندنا في المجتمع، هذا المفروض ان يدخل في منهج المدرسة، عندنا PTSD sexual trauma. أنا كولية أمر ما ثقفت طفلي على موضوع التحرش الجنسي، كيف ممكن يتصرف؟ يعني تعلم مهارات الحياة كمنهج دراسة بحيث انه يعلمني أنا من المدرسة. بحيث يكون preventative.,general_response,ar
D3_S0720,HWAD3AR.docx,3,D3_P04,participant,"College of health sciences leader, Table 3",identified,Q6,يعني من ضمن الأشياء الموجودة يعني we can draw on easily. وهذه نتيجة دراسات أقول لكم إياها وعملناها وقت كوفيد. المجتمع عنده ثقة عالية جدا بالحكومة وبالقطاع الصحي، we saw that  وقت الكوفيد,general_response,ar
D3_S0721,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,بالبيانات مقارنة بدول ثانية، الثقة بالقرارات الحكومية عالية، والثقة بالقطاع الصحي عالي، وهذا ليس شيء بسيط، يعني في دول ثانية تبقى مثلا المنظمات غير الحكومية، NGOs يكافحوا لكي يستطيعوا يقدموا model أو أن يقنعوا الحكومة بشيءهنا انت غير مطالب انك تبذل جهد في ذلك،  يعني انت عندك already  ثقة أن هذه الأشياء مهمة وأننا ممكن نعملها.,general_response,ar
D3_S0722,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,"I think this is very important to draw on للاشياء  controversial مثل mental health مثل education عن التحرش, do it through health sector, through schools , through universities  لانها موثوقة ومقبولة. لا تحاولوا تدوروا على أماكن أخرى لانها موثوقة ومقبولة بس",general_response,ar
D3_S0723,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,You need education on two fronts.,general_response,ar
D3_S0724,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q6,صحيح، تريد في الجامعات، يعني مثلا أنا كليتي this is what we do. لدينا course اسمه Your health لكل الجامعة، من stress management. لا، يعني أشياء مختلفة، لكن بنفس الوقت يريدك تثقيف مجتمعي. تعرف لو أنا قعدت وتحدثت مع طالب وقلت له. مثلا كيف ترى مثلا أعراض أو إلى آخره التحرش الجنسي تقوم الدنيا.لماذا؟ لأنه ليس هناك تقبل من المجتمع. الثقافة المجتمعية.,general_response,ar
D3_S0725,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",indeterminate,Q6,يعني نحن ممكن أن نقول أن الثقافة المجتمعية هي من ضمن التحديات، لكن هي من ضمن التي يجب أن نشتغل عليها.,moderator_context,ar
D3_S0726,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,نحن وصلنا لآخر سؤال عندنا، نحن محتاجين اقتراحاتكم العملية المبدعة. لطرق دمج ركائز الحياة الطبية في تحسين خدمات الرعاية الصحية المقدمة، وخاصة في مرحلة سن الرشد؟,general_response,ar
D3_S0727,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q7,Challenges mental health. Mental health worldwide mental health law. Mental health law. as a doctor psychiatrist I should have the power to detain patient to give medication against advice according to risk and على حسب الحالة,general_response,ar
D3_S0728,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,في قطر يوجد هذا القانون ولكن it is not being implemented. كقانون قطر  انا ك psychiatry,general_response,ar
D3_S0729,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,when I have a severely mentally ill patient that I have to give medication by force.,general_response,ar
D3_S0730,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,ما هو القانون الذي اتبعه كي احمي نفسي و احمي المريض؟,general_response,ar
D3_S0731,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,"until now there are a lot of discussion in the morning rounds and a lot of issues, in the UK and the US it's easy",general_response,ar
D3_S0732,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,ثانية واحدة لكي أفهمها. تعطي، يعني medication by force  للمريض بس هو يكون رافض؟,general_response,ar
D3_S0733,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q7,هو رافض بس  it is in his best interest وطبعا فيها  a lot of ethics، بس القانون لا ينفذ فأحيانا يصير فيها محاكم,general_response,ar
D3_S0734,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,I am doing the best practice This is for your best interest. This is the right thing to do is still ongoing.,general_response,ar
D3_S0735,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,طيب وأنت ترجعي ثقافة المجتمع عرف فكرة الأدوية مثلا أو الوصمة العلاجية مثلما يقولون؟,general_response,ar
D3_S0736,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,We take more than consultant decision group decision مثلا أو MDT. اذا كانت very tricky نرفعها ethical committee في حمد. We try to involve the family. family doesn't help. It is really different case by case.,general_response,ar
D3_S0737,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,I feel we are stuck alone. يعني ما الذي سوف يدافع عني اذا أعطيت المريض؟ ما هو يحتاج someone who is really disturbed or have future risk. ما الذي سوف يحميني؟,general_response,ar
D3_S0738,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,"I detain the patient and I give the medication. If the family with us and agree, its fine but if the family refuse they go and complain يرفعون قضايا. This is one of the challenges.هل يفعلون القانون؟",general_response,ar
D3_S0739,HWAD3AR.docx,3,D3_M03,moderator,"Moderator, Table 3",indeterminate,Q7,دعنا نأخذ منك أو مقترح، أو المقترح لك؟,moderator_context,ar
D3_S0740,HWAD3AR.docx,3,D3_P03,participant,"Psychiatrist, HMC Mental Health, Table 3",identified,Q7,"Implement the mental health law, social services in the Uk have the power to detain and psychiatric nurse has the power to detain in case of risk until further assessment after 48 hours.This is the way they do it. If the patient wants to appeal there is a special court for mental health.",general_response,ar
D3_S0741,HWAD3AR.docx,3,D3_P08,participant,"Psychologist, Aman Centre, Table 3",identified,Q7,ذكرناها مثل إشراك المستشارين في كل مؤسسة من خبرتهم الاستفادة من الطلاب المبدعين والفنانين في التصميم الداخلي والخارجي فعلا حالات اضطراب شخصية زي ما ذكرت دكتورة. محتاجين هم يعملون سلوكيات منحرفة في المجتمع، فمحتاجون جهد وفريق عمل موجود من اكثر من مؤسسة. يعني المؤسسة الرئيسية مثلا تكون الطب النفسي باعتبارهم لهم تشخيص الطب النفسي، ويكونوا هم مثل قائدين للجروب يجب أن يكون لهم جروب علاجي بحيث ان نحن نعمل وقاية للمجتمع من الأضرار .,general_response,ar
D3_S0742,HWAD3AR.docx,3,D3_P05,participant,"Student, Table 3",identified,Q7,3 اقتراحات بشكل مختصر جدا، إضافة الفحص النفسي ضمن الفحوصات المطلوبة لفحص الزواج، to prevent يعني فقط، رقم 2 وضع طاقم خاص في المراكز الصحية فقط بخصوص لدراسة الحالات التي تتكرر زيارتهم لكي يفهمون المشكلة ويتجنبون التشخيص الخاطئ. رقم ثلاثة توظيف الذكاء الاصطناعي في التخفيف على الأطباء، لكي يكون لهم الذهن الصافي to provide the best quality of the service.,general_response,ar
D3_S0743,HWAD3AR.docx,3,D3_P07,participant,"Midwife, Al Wakra Hospital, Table 3",identified,Q7,آه أهم حاجة أهم حاجة هي التوعية. وتوعية من الأول يعني من التنشئة، من المدارس، من كل شيء، و مشاركة فريق متعدد التخصصات (multidisciplinary team) والتوعية لا يكون فقط للدكاترة يكون للجميع مثل القابلة و الممرضات و العائلة ككل و كل المتعلقين بالمريضة.,general_response,ar
D3_S0744,HWAD3AR.docx,3,D3_U01,unclear,"Unclear speaker identity cluster, Table 3",indeterminate,Q7,أنت منذ قليل ذكرت أن الركائز الخمسة للحياة الطيبة يمكننا من اليوم اكتشفهم، فأنا نحث على دورات توعوية للكوادر، وللطاقم الطبي والمجتمع ككل، حسن استغلال للمواهب الموجودة عندنا.,general_response,ar
D3_S0745,HWAD4AR.docx,4,D3_P09,participant,"Head of central laboratories, Hamad Hospital, Table 4",identified,Q1,نعم. أنا بدأت  أقوم  بتجارة منذ 2004 م.الناس وقتها يقولولي شنو تسوين تجارة؟. أحسن نصيحة كانت من أمي. قالت لي: Don't give up. You can reach whatever you want.,general_response,ar
D3_S0746,HWAD4AR.docx,4,D3_M04,moderator,"Moderator, Table 4",identified,Q1,أهلا أهلا وسهلا بك أستاذة مشاعل. دكتورة تفضلي,moderator_context,ar
D3_S0747,HWAD4AR.docx,4,D3_P10,participant,"Senior consultant, Table 4",identified,Q1,"be patient,slow down,take it easyدكتورة النصيحة أسويها كل شيء بسيط",general_response,ar
D3_S0748,HWAD4AR.docx,4,D3_M04,moderator,"Moderator, Table 4",identified,Q1,اهلا وسهلا بك دكتورة، ننتقل الى الدكتورة اروى تفضلي,moderator_context,ar
D3_S0749,HWAD4AR.docx,4,D3_P11,participant,"Psychologist, Table 4",identified,Q1,اهلا وسهلا دكتورة اروى،أخصائي نفسي من جامعة قطر.,general_response,ar
D3_S0750,HWAD4AR.docx,4,D3_M04,moderator,"Moderator, Table 4",identified,Q1,شكرا لك دكتورة تفضلي.,moderator_context,ar
D3_S0751,HWAD4AR.docx,4,D3_P12,participant,"Midwife, Table 4",identified,Q1,طلعت من القوقعة,general_response,ar
D3_S0752,HWAD4AR.docx,4,D3_M04,moderator,"Moderator, Table 4",identified,Q1,شكرا لك أستاذة سحر ننتقل إلى الأستاذة عائشة تفضلي.,moderator_context,ar
