segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D4_S0159,HWEL7AR.docx,7,D4_P20,participant,"Senior public-sector leader, Table 7",identified,Q4,مدير عام قطر للبترول وزير الطاقة والصناعة. ان شاء الله يسرها الله.,spiritual_moral_anchor,ar
D4_S0160,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,والنعم. والنعم. دكتور اهلا وسهلا فيك. احنا كنا بنتكلم في السؤال الاخير عن مدى انعكاس ركائز الحياة الطيبة على المراكز الصحية حاليا. هل تراها موجودة لكبار القدر؟ هل ترى الموجود حاليا. الموجود حاليا في. المراكز الصحيه. هل يناسب كبار القدر.,moderator_context,ar
D4_S0161,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q4,كبار القدر. اه احنا الدكتوره الدكتورة حصه سمتهم كبار القدر. يعني عشان ما نقول كبار السن. ايوه ايوه.,moderator_context,ar
D4_S0162,HWEL7AR.docx,7,D4_P20,participant,"Senior public-sector leader, Table 7",identified,Q4,والله انا شايف انه يعني ما نقدر نظلم ونعطيه حكم عام. ولكن قد تعتمد على اه ليس بطريقة مؤسساتية ولكن تعتمد على مقدم الخدمة الطبية. قد يكون اه يعني. هذه الركائز تعني له الشيء الكثير ويقدم الخدمة من خلال هذه الركائز او بعضها على الاقل ولكن ليس بطريقة مؤسساتية ابدا. يعني لا الطريقة المؤسساتية لا لا تعنى بهذه المقاربة. اه طبعا حينما اذا في طرف مؤسساتي. اه يريد ان يطبق. هذه الركائز اه بتكون على شكل تجربة او بايلوت على شكل تجربة. كيف؟ هذه التجربة راح تنفذ مدى وقعها من البداية ولكن لا استطيع. يعني باي حال من الاحوال اقول ان هذه الركائز غير موجودة على الاطلاق. لان احنا شايفين ايضا الخدمة من الدكاترة تختلف من شخص لشخص خلفيته. انا اذكر مرة احد زملائي في وفد كنا في في كوالالمبور اصابه وجع في بطنه. يعني رهيب جدا اخذ نصيحة شخص اخر من الوفد. خذ بنادول وراني اجتماع اهم من بطنك. اخذ بنادول وزاد الالم بطريقة اكبر واكبر. اخذته عند دكتور. دكتور لطيف يعني هالكلام يعني اكثر من 17 او 18 سنة ولا زلت. انا. اه سمى باسم الله وشاف الاسم. طبعا عبد الرحمن لا يمكن ان يكون بوذي مثلا. وفعلا يعني اعطاه. فحصه وقرأ عليه قرأن وهذا الرجل المريض. اه طبعا. اه اه. هذا الرجل المريض. يعني ملتزم دينيا. وقع في نفسه. وقعت في نفسه هذه الايات الكريمة. وارتاح نفسيا. وبدأ ركيزة روحية. طبطب عليه عاطفيا. كان ابوه مثلا او احد من اقربائه اه من اه اه تعتمد على خلفية الطبيب لا نستطيع ان ولكن مؤسساتيا بطريقة علمية. اه ترعاها ترعاها ترعاها يرعاها النظام وتحصل عليها على اه كريدت ايزو كريديت. او مثلا في الايزو 9001 او ما شابه. جزء من السيستم. لا مش لم تؤسس لكنه من دكتور بس. لكن من دكتور الى اخر تعتمد على خلفية الطبيب نفسه. فقد تجد هذه الركائز عند شخص ما من الدكاترة. لان هذه يعني ليس هذه تاطير لما هو موجود في ثقافتنا. يعني هذه الركائز اه يعني لم تخترع ولكن فقط اطرت من الخلفية الاسلامية العربية القطرية.,balance_multidimensional;spiritual_moral_anchor;mental_health_elderly;service_adequacy_reflection;policy_recommendation;pillar_spiritual,ar
D4_S0163,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q5,شكرا جدا. نحن في طريقنا إلى تأطير هذا ووضعه في الشكل المؤسساتي بإذن الله تعالى. نشكرك على مشاركتك جدا وأشكركم جميعا في نهاية الجلسة الاولى وان شاء الله نلتقي في الجلسة الثانية بعد الراحة .,moderator_context,ar
D4_S0164,HWEL7AR.docx,7,D4_P13,participant,"Rehabilitation-hospital participant, Table 7",identified,Q5,أحيانا في ركائز.أصلا شبه معدومة. يعني مثلا أحيانا الركيزة الاجتماعية ليست موجودة أساسا. مثلا بحكم مريض الأهل مش موجودين ،العلاقات الاجتماعية متضعضعة في مشاكل اجتماعية. ففي ركائز ممكن تكون مفقودة بشكل تام أو يعني بشكل كبير،والتركيز راح يكون على تغطية نقاط القوة اللي موجودة عند كبار السن على أساس يعني نعزز شيء مكان شيء مفقود. يعني ركائز النفسية. ركائز الروحانية. الركائز البدنية إذا كان في صحة بدنية يعني أو في تحسن بدني على المريض تعزز فقدان ركيزة معينة من الركائز مثلا اللي مش موجودة أو مش متوفرة.,balance_multidimensional;mental_health_elderly;family_caregiver_ecology;service_adequacy_reflection;pillar_physical;pillar_social;age_dignity_language;professional_identity,ar
D4_S0165,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q5,كمقدمة للرعايةما التحدي اللي يواجهك إنك تدمجي هاي الأمور؟,moderator_context,ar
D4_S0166,HWEL7AR.docx,7,D4_P13,participant,"Rehabilitation-hospital participant, Table 7",identified,Q5,أحيانا الاختلافات الثقافية..الاختلافات الثقافية راح تفرق في الركيزة الروحية مثلا الديانات المختلفة، حتى الخلفية الاجتماعية يعني في نفس الديانة في خلفيات اجتماعية مختلفة، وفي بعض الأمور ممكن أنا يعني بناء على خلفيتي الاجتماعية أتعامل فيها، لكن تكون مثلا مش مناسبة للشخص اللي أتعامل معاه في تصادم راح يحدث، وبناء عليه يعني نبتدي يعني خاص تبني خبرة وبعدها يعني يصير التدخل بطريقة أفضل بناء على الثقافة أو البيئة أو الخلفية الاجتماعية والذهنية الموجودة عند المريض أو الأهل.,spiritual_moral_anchor;family_caregiver_ecology;service_adequacy_reflection;cultural_barrier;pillar_spiritual;pillar_social;professional_identity,ar
D4_S0167,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q7,أنا أعتقد من وجهة نظري التحديات أكبر تحدي. هو ممكن موجودين بس شلون نوجدهم مع بعض؟ شلون نجمعهم مع بعض عشان اسوي خلنا نقول توجه واحد نتحدث بنفس اللغة ونتوجه لنفس الاتجاه. نفس الهدف ، هو المشكلة كل واحد يشتغل في قوقعته. خليني أقول الركيزة الروحية هاي موجودة بس عند الاهل اذا انا لم احدث الاهل لن استطيع ان اتواصل معهم. ما راح نقدر نوصل للهدف اللي احنا نبيه. الركيزة الاجتماعية اهم يشتغلون في سايلو يعني احنا نقول هم في جهتهم لهم يعني تحديات ما يقدرون يتخطونها وخصوصا بالناحية القانونية ما نقدر نتخطاها مع الاهل. لانه انت بكرة بتحط نفسك في مسائل قانونية. خلنا نقول بعد كل واحد اكبر خطأ ممكن نقع فيه هو افتقاد التواصل بين الفريق . انا اتكلم في جهة وهو يتكلم في جهة بدون ولا احد يعرف ايش اللي قاعد يسوي الثاني. صحيح الخطة العلاجية موجودة على السيستم بس ما في اجتماع كلنا انا قصدي استك هولدر اللي بره المكان اللي انا اعمل فيه، اه لو انا محتاجة مثلا من من القسم القانوني بليز هذا المريض معنف لا قدر الله يستخدمون فلوسه الخاصة. أنا كطبيبة أقول ليش أدخل نفسي في مساءلات قانونية؟ ليش أروح أقط نفسي في الغد واحد يكتب علي من عياله أي مشكلة ، يقول ليش الدكتورة تتكلم بالنيابة عنا؟ فهمتوا؟ فبعض المرات يصير في تحديات ما نقدر نتخطاها. وكل واحد يتكلم بالنيابة عن نفسه وكأنه هو جهة لا تخص المريض. ونتحدث مع بعض فهذه واحدة من التحديات. بعدين بعطيكم من واقع تجربتنا يكون أسهل يعني ولا تحبينه. يعني مثلا الحين انا لما احول المريض لقسم العلاج الطبيعي اهو عندك عنده معايير - ايش يقولون لها بالعربي - معايير المريض لما انا احول تنتهي خطتي انا بس تحويل حطيته على السيستم اهو يجيني بناء على نظرته اهوه ، من اللي يطيح بالنص ؟يطيح المريض. ليش ما تكلمني دايركت ونستخدم لغة احنا كل واحدسيف يور سلف . اكتب ايميل شنو السبب وراهم عشان تكلمهم وتقول لهم ليش رفضتم هذا المريض ؟ فهاي المشكلة. يعني ما في ان احنا نقعد نجيب كل الاستيك هولدر كل عشان نقعد حوالين الطاولة. نقول يا جماعة شلون نتعاون عشان خاطر المريض ما يطيح في السيستم. انا حطيت الريفيرل تنتهي خطتي. انا كطبيب ممكن ألغي اقول انا حطيت الريفيرل انتهى موضوعي. لكن في بعض الناس الحمد لله بفضل من رب العالمين خلنا نقول عندهم احساس المسؤولية. عدم وجود احساس المسؤولية. هاي واحدة من اللي التحديات التي تصيبنا عدم احساس المسؤولية، انا حولت الطب النفسي حولت لكن تعالي متى يصير التحويلة وشنو تبي مني؟ ممكن تبي تحاليل؟ تبيني اسوي لك اي سي جي؟ انتوا عارفين انه في تخطيط القلب لازم نسويه قبل ما نعطي أي ادوية. هو يتحدث بنفسه كأنه صاك الباب على نفسه وانا اتحدث بنفسي وهو يتحدث بنفسه. لكن وينكم كلكم حولين الطاولة تعالوا تجمعوا وتكلموا هاي مريضكم بالنص قاعد بالنص تكلموا كلكم وجهوا الاسهم اتجاه المريض لكن انتقال المريض هو المشكلة هذه انتقال المريض من يدي الى يده الى يده لازم تكون يدنا مع بعض عشان نخلص الدائرة وتتسكر الدائرة ،المريض يصير الدائرة هناك ، نشيل اليد خلاص طاح المريض بالنص ولا شايلين هم ، طبعا اللي فاقدين المسؤولية هاي وحدة.,spiritual_moral_anchor;mental_health_elderly;service_adequacy_reflection;institutional_example;practical_suggestion;interdisciplinary_model;pillar_spiritual;pillar_social;professional_identity,ar
D4_S0168,HWEL7AR.docx,7,D4_P20,participant,"Senior public-sector leader, Table 7",identified,Q5,بسم الله الرحمن الرحيم. وجهة نظري ان التطبيق اه اي مقاربة بداية تحتاج الى ثقافة عامة في هذه المقاربة، يعني هل القائمين على الرعاية الصحية. لديهم الثقافة؟ عندهم تدريب وتدريب عالي ولكن بطريقة مختلفة تماما. لكن هذه اي مقاربة جديدة تحتاج الى من يؤمن بها كثقافة هذه بداية وهذا المستوى الاعلى،والمستوى الاخر هل هذه الثقافة الجديدة اطرناها مؤسساتيا اي ادخلناها في النظام الاداري الذي يحتاج تدريب للاشخاص ،اللي محتاج قياس للنتائج. واللي محتاج ان تكون جزء من الخطة العامة للمؤسسة الصحية. يعني احنا ما وصلنا الى هذا المستوى ولا حتى اذكر أحد اخر اخذ هذه الركائز واطرها بالمعنى الكامل لها. ولكن يعني اكيد موجودة بطريقة او باخرى ولكن ليست مؤسساتية. لانه غير مطلوب من الطبيب ان يأخذ الركيزة الروحية ، وهو يفحص بطريقة اه تقريبا علمية بحتة. وبيشوف نتائج الفحص ويناقشها مع احيانا زملائه والى ان يصل الى ما يقتنع في افضل الحلول العلاجية. لكن هو نفسه لا تطلب منه المؤسسة الصحية انه يراعي هذه الركائز بالصورة هذي. ولا حتى تدريبه وتدريب في احسن الجامعات. يعني يراعي هذا التأطير اللي احنا حطيناه. اه لذلك هذه في وجهة نظري انا انها عقبات. لكن السؤال هنا هل هذي العقبات صعب تجاوزها او مستحيل او ممكن ، نكون ممكنة ولكن نكون واقعيين. تغيير ثقافة صحية بهالحجم. يحتاج الى مجهود ويحتاج الى صبر ومثابرة. ويمكن ما هو مطروح هنا يناسب ثقافتنا. اكثر يمكن ما يناسب ثقافة السويد مثلا. اه. ولكن لا شك ان هذه الركائز نابعة من ثقافتنا. صحيح انه ممكن تطبقها على ثقافات اخرى اكيد ولكن المنبع و المرجعية مرجعية اسلامية عربية قطرية اكثر من انها تكون مرجعية نرويجية مثلا. وشكرا.,balance_multidimensional;spiritual_moral_anchor;service_adequacy_reflection;training_deficit;cultural_barrier;institutional_culture_gap;policy_recommendation;pillar_spiritual,ar
D4_S0169,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q5,"اسمح لي بس انا عشان انوه عن مؤسسة حمد. طبعا انا لا أتكلم عن مؤسسة حمد ولا في أي مؤسسة. حمد هي الراعي الأساسي لي، لكن احنا بالعكس احنا نتكيف مع نظام ال بي سي سي اللي هو احنا محورنا ""الرعاية المتمحورة حول الفرد"" الفرد يعني جميع الركائز الخمسة هو مهما دربتهم يا استاذي الفاضل لكن هي في النهاية يعتمد على مافي داخلك على رؤيتك انت وين تبي تتوجه؟ هل انت روحك كلها تتوجه لهالمكان؟ هل انت حاط المريض في نص الدائرة؟ صحيح في صعوبات انا اقول لك اياها صعوبات ادارية في التواصل يعني مهما كان السيستم اللي احنا نستخدمه احنا نسميه سيرنر. انا كطبيبة بعض المرات تطيح عليه معلومات بيني وبين الطبيب اللي هو النفسي او اللي هو الاخصائي الاجتماعي او الوقت او مهما كان مهما سهلنا على نفسنا الكلمة انه في صعوبات لكن هو يعتمد على كمبشن كيف اهتمامك للعناية بالمريض انتي شلون الدافعية الداخلية مهما علمتهم وحطيتهم في التراك وهو مش مهتم إنه يحطها، مهما كان حتى لو تحط له اكبر شركة كواليتي تحط لهم ماراح يتبعونها اذا ما كانوا مش منبوع داخلي موجود داخل اي شخص يبي يقدم الخدمة.",balance_multidimensional;person_centered_care;mental_health_elderly;institutional_example;professional_identity,ar
D4_S0170,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q5,احنا بنبحث الان عن التحديات اللي تعيق هذا الهدف.,moderator_context,ar
D4_S0171,HWEL7AR.docx,7,D4_P17,participant,"Elderly-center participant, Table 7",identified,Q5,انا باخذها من جانب اللي هو كمتلقي انا في الخدمة هذا السؤال كوننا المركز مختص بكبار السن وهكذا. انا كمتلقي الخدمة اي التحديات الخصها في عدة جوانب منها. الجانب الاول :كيفية تطبيق هذه الركائز. كيفية تطبيق هاي الركائز يعني مثال نحن ما عندنا ركيزة الاجتماعية، المسن ممكن يقول لك يقول لك أنا أو كبير القدر يقول لك أنا أدري إن الركيزة الاجتماعية مثل الاحتواء أو التقدير مثلا بس كيف؟ كيف تطبق هاي الركيزة من المحيطين فيه؟ من الذي يقدم الخدمة أيضا؟ فكيفية تطبيقها مهمة جدا. يقول لك الولد أنا أجلس معاه مثلا جاني المكتب أو رحت معه البيت مثلا يقول لي والله لا أنا أحتوي أبوي بالعكس أنا دائما أجي وأجلس معاه. أنا أشاهد معاه الأخبار. أيوه.. عليك هو فقط كيف استخدمها وكيف اطبقها. هو فقط جلس مسك أبوي ،شو أخبارك؟ كيف صحتك عساك طيب. أوكي بخير الحمد لله. وسكت عنه. يقول أنا ما احس ان والدي موجود مثلا يقول ما أحس بنتي موجودة. ما يسألوني يعني اليوم أنا رحت المستشفى ما يسألوني يبه رحت المستشفى شو عطوك؟ ويش كان الدواء مثلا سالوك عنا نحن تبيني اروح معك مرة ثانية فيقول تطبيق هذه الركيزة مهمة أيضا. مثلا مثال القوة نحن نقول ركيزة القوة هناك موجوده مع البدني مثلا يقول لك ايضا المسن. انا كنت سابقا لاعب كوره ، لاعب كره سابق ووصلت لمرحله كبير السن.الآن أشتاق للرياضه ودي اروح الرياضة بس أولادي يقول يابوي لا تروح أنت خلاص أنت تعبان بتنكسر بيصير لك شيء. يقول حاس نفسي ضعيف خلاص. فأنا خاطري إني أروح ألعب كورة خاطري أعمل تمارين. ولكن كلام الأبناء مرات لدرجة إني ما يودوني أصلا فهاي الركائز إذا ما أنا يعني أقدم الخدمة هذي سواء كان أخصائي أو في البيت المحيطين أو الأصدقاء ما أعرف أطبقها بطريقة صحيحة راح تكون عائق هاي الركائز كمتلقي يعني كمتلقي نعم.,balance_multidimensional;spiritual_moral_anchor;mental_health_elderly;family_caregiver_ecology;containment_emotional_holding;service_adequacy_reflection;institutional_example;pillar_social;age_dignity_language;service_recipient_voice,ar
D4_S0172,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q5,كمقدم لهذه الخدمة ماالتحدي اللي يواجهك انك ما تطبق هالامور .,moderator_context,ar
D4_S0173,HWEL7AR.docx,7,D4_P20,participant,"Senior public-sector leader, Table 7",identified,Q5,ممكن انا اشارك الاستاذة ضحى في جانب الثقافة في جانب الثقافة. نعم ثقافة المجتمع ثقافة المجتمع. لكن الحمد لله نحنا مثلا الثقافه العربيه موحده. لكن نحن ما عنا مسنين كبار القدر من غير العربيه مش عربيين ولكن عايشين في الدوحه ويتقنون اللغه العربيه. ولكن هم مثلا مع مسن بريطاني عاش في الدوحه كم سنه مثلا. ايضا مسن معنا من المسنين امريكي ايضا. ايضا هذول يتلقون الخدمه فثقافتهم مرات هاي الركائز يكون لك صعوبه في تنفيذها.,balance_multidimensional;dignity_autonomy;institutional_example;cultural_barrier;age_dignity_language,ar
D4_S0174,HWEL7AR.docx,7,D4_P21,participant,"Participant, role not stated, Table 7",identified,Q6,انا ما اعرف يعني بعد انه هم يعني. خاضوا بكل النقاط. صراحه الزملاء. بس انا يعني اتكلم لك عني احنا بالقطاع الصحي احنا جنود نتبع المؤسسه. فأهم شي بهذا انه المؤسسه ثقافه المؤسسه. اذا المؤسسه عندها هيك توجه راح الاستاف يكون عنده هيك. اذا المؤسسه ما عندها انا ما اقدر اصرف لحالي. انا جندي اتبع المؤسسه المؤسسه هسه مثلا اي قرار ينزل اي قرار مثلا يقول لك كذا كذا احنا ننفذ. وهذه فعلا اذا صارت فيه خطوات انه هذي الخطوات تعمم المستشفى ونعممها احنا راح نكون وراها. يبقى العامل الثاني المجتمعي مثل ما قالوا الاخوان. ويبقى مثل ما قالت الدكتوره انه الجانب الحرص انك تكون فريق . يعني مو كل موظف هو حريص انه يلبي ، في موظف يعتبر نفسه جندي في المؤسسه وين ما توجهه يروح ، في موظف لا ياخذ اللي على كيفه ويترك اللي على كيفه. هذه همه جانب. لكن اني اشوفه الاكثر يؤثر هو المؤسسه اذا المؤنسسه فرضت عليك لا احنا نطبق هذا التحدي. المؤسس مؤسس.,interdisciplinary_model,ar
D4_S0175,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q6,اشكرك جدا. شكرا لخبراتكم الواسعة. خلونا ننتقل الى سؤال اخر. ما هي الفرص المتاحة من الدولة حاليا عشان تعزز ركائز الحياة الطيبة. هل بتشوفون في فرص متاحة الان من الدولة لتطبيق هذه الركائز؟.,moderator_context,ar
D4_S0176,HWEL7AR.docx,7,D4_P13,participant,"Rehabilitation-hospital participant, Table 7",identified,Q6,اكيد في فرص من كافة النواحي. يعني احنا اصلا في المؤسسات الصحيه يعني احنا قاعدين ندمج ها الركائز. الناحية البدنية اللي هو العلاج المتوفر في المستشفيات من الناحية البدنية. الناحية الصحية. الناحية العاطفية. الناحية الاجتماعية. مع مثلا الإخصائي الاجتماعي. الاخصائي النفسي. فهاي المسميات الوظيفية صارت أو هالاشخاص صاروا. يعني خلاص صار متوفر. يعني هاي الركائز كاملة متوفرة في الدولة وقاعدة تغطي الجوانب اللي يعني في كل مؤسسة مختلفة بناء على يعني ركيزة المؤسسة على إيش؟ أنا شايفة أنها متوفرة يعني.,balance_multidimensional;mental_health_elderly;service_adequacy_reflection;pillar_emotional;pillar_physical;pillar_social;professional_identity,ar
D4_S0177,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q6,على مستوى التعاون بين التخصصات.,moderator_context,ar
D4_S0178,HWEL7AR.docx,7,D4_P17,participant,"Elderly-center participant, Table 7",identified,Q6,في تعاون بين التخصصات، في تعاون إحنا يعني في مثلا على سبيل المثال في مستشفى التأهيل أساسا طبيعة العمل فريق طبي كامل من كافة النواحي من طبيب، من استشاري، من علاج وظيفي، علاج طبيعي، أخصائي اجتماعي، أخصائي نفسي من كافة النواحي، يعني الشغل شغل فريق واحد قاعد يتوزع على الكل في نفس الوقت لكل مريض، يعني وأغلب يعني المستشفيات، حتى المستشفيات العامة مثلا المستشفيات في المستشفيات التخصصية الأخرى فيها نفس الشيء اللي هو عمل فريق طبي كامل مش والله دكتور فرد مش أخصائي متخصص في شيء معين، لا فريق عمل فريق طبي كامل. والنتيجة عشان المريض من كافة النواحي.,spiritual_moral_anchor;rehabilitation_services;multidisciplinary_team;mental_health_elderly;institutional_example;interdisciplinary_model,ar
D4_S0179,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q6,نلمس كبار القدر في هذا أكثر من غيرهم ونشعر أن هناك فرص متاحة مقدمة لكبار القدر ؟,moderator_context,ar
D4_S0180,HWEL7AR.docx,7,D4_P13,participant,"Rehabilitation-hospital participant, Table 7",identified,Q6,والله يعني خلينا حتى يعني لو نطلع من الجانب اللي هو الطبي او الجانب المؤسسي توجه الدولة مع كبار السن أساسا. يعني قاعدين نشوف في الشوارع قاعدين نشوف في المؤسسات قاعدين نشوف في كل مكان كبير السن سواء كان في لوائح أو قوانين أو يعني خلفية ثقافية واجتماعية بالنسبة للبيئة المجتمعية نفسها، يعني انا قاعدة أشوف كبير السن أنا أوفر التقدير والاحترام لهذا الشخص، مش مضطر أنا والله يكون في لوائح معينة أني بناء عليه أمشي خلاص أنا شايف يعني من طبيعة يعني التربية، طبيعة العلاقات الخلفية، البيئة الاجتماعية بس في يعني ما زال أقول لك في توجه دولة من ناحية أنه والله في أولوية لكبار السن سواء مثلا في الرعاية، في المستشفيات، في خنقول، في المواقف في الشوارع، حتى في المؤسسات الحكومية. دائما في أولوية لكبار السن >,spiritual_moral_anchor;family_caregiver_ecology;pillar_social;age_dignity_language;professional_identity,ar
D4_S0181,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q6,سلمت. ما شاء الله عليك. شكرا جزيلا.,moderator_context,ar
D4_S0182,HWEL7AR.docx,7,D4_P14,participant,"Home care physician, Table 7",identified,Q6,"الفرص المتاحة نحن يعني في كثير حاولنا نطلع يعني بالسوشيال ميديا بالتلفزيون، شنو الخدمات اللي موجودة؟ أنا قلت لكم أنا كنت في المراكز الصحية. ما كنت أعرف أنه في هوم كير بهاي الطريقة اللي هي يعني تيم ومرتب يعني خطوات مدروسة. طبعا مع كل التحديات التي تواجهنا بعد نحاول أننا نتواصل مع الناس اللي برا الفرص بالسوشيال ميديا حاولنا نطلع نعطيهم فرصهم، طبعا ""إحسان "" ما يقصرون نحاول نبعدهم حتى وصلنا أننا نرفض دخول أي كبير قدر المستشفى إلا لسبب معين، يعني يكون سبب صحي يعني قاهر خلنا نقول أو الناس اللي ممكن تقول لا أنا ما اقدر اتحمل فيه. احنا نمنع هاي الفكرة انه يصيرسبرشن بين الكبير القدر وبين الاهل. ليش؟ لسبب واحد لان احنا دولة تدعمنا. احنا عايلة متكاملة موجودين ما نبي نفصلهم عن العائلة. يعني المكان اللي يحبه. فلذلك حتى نقنن أستاذة عبلة احنا نقنن انه ممكن انت تدخل كبير القدر في حال اذا بتسافر وتوقع على نفسك ورقة انك انت لما ترجع من السفر تكون موجود عشان تاخذ كبير القدر ، فنمنع منعا باتا انه كبير القدر يكون مفصول عن العايلة اللي ربى فيها حتى لو هو ما يتكلم بس احنا موجودين. ترى احنا حاسين باحساسك انك انت تنفصل عن البيئة اللي موجودة والفضل من رب العالمين في قطر مش موجودة يعني بكل الجنسيات ليست بس القطريين غير قطريين كذلك الا لظروف ، الفرص موجودة. يعني نحاول حتى نتعاون حدمات الإسعاف مع الاهل ، مع التلفزيون نعطي إعلانات ، قلت لكم الخطة الثالثة اللي هي الشركة الأمريكية. طبعا جاتنا بتوجهاتها عشان ""البي سي سي"" الرعاية المتمحورة حول الفرد اللي هوالرعاية المتمحورة حول الفرد. وطبعا جاووا لنا بأفكارهم فقلنا لهم لا توقفوا احنا دولة مسلمة ما نقدر يعني احنا عندنا صحيح بنقبل هاي البرنامج بس هذه ما تناسبنا. انت تقول لي انا اقول له يعني انت بتموت؟ لا سوري مو احنا اللي نحدد احنا مجرد نساعده يعيش الحياة اللطيفة في آخر ايامه. والله العالم ، يعني طبعا احنا ما نتحكم بالاعمار فطبعا هم عندهم افكار يقولون شلون يموت. الطريقة اللي يموت تبي موسيقى مو موسيقى هالاشياء طبعا فاحنا حولناها قرآن ،مطوع. صار فيه تعاون مع المطوع مع القرآن شي يحبه هو بالضبط، فلذلك هي الفرص اللي احنا قاعدين نحورها طبعا احنا تجينا باكج. نعرضها بطريقتنا.",spiritual_moral_anchor;person_centered_care;home_care_services;community_support_programs;family_caregiver_ecology;service_adequacy_reflection;institutional_example;interdisciplinary_model;professional_identity,ar
D4_S0183,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q7,جزاكم الله خيرا. الله يسلمك دكتورة حنانكمقدم للرعاية ، سيادة الوزير كمستخدم لهذه الرعاية- ان شاء الله يا رب ما تحتاجها- يعني تشوف الفرص المتاحه اللى بتقدمها الدوله لدمج الحياة الطيبة بارك الله فيك.,moderator_context,ar
D4_S0184,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q7,"بسم الله الرحمن الرحيم. عودة على كيف؟ وين الفرص من خلال جعل هذه الركائز تدخل بطريقة مؤسساتية. ما هي الفرص. الفرصة الاولى. ان نحن دولة صغيرة وفيها مؤسسات على كفاءة عالية جدا. وتقبل الأطروحات الجديدة. بل تسعى الى الافكار الجديدة بشرط حينما تطرح هذه الفكرة تسوق لها بطريقة علمية، وتقول والله إن هذه سوف تؤدي او في طريقها الى هذه النتائج الطيب، وليس بطريقة انك تفرضها على الآخرين دون ان تبين لهم ان هذا ليس فقط بل هذه نقلة نوعية لخدماتكم واثبتها علميا ، النقطة الثانية اللي هي ايضا تصب في مجال الفرص ان عندنا المجتمع مجتمع ترى متعلم ومثقف. يعني بالنسبة حق القطريين وأيضا المقيمين. احنا من أعلى النسب في العالم خريجين جامعات، يعني اذا مشيتي في الكوريدور""الممر "" هنا او في اي مؤسسة او في اي شركة. احتمال ان الشخص اللي تقابلينه مش حامل شهادة جامعية احتمال ضعيف جدا، هذه نقطة وفرصة يعني ممتازة انك تطرح شيء راقي مثل هذه المقاربة، وبكون من. من الاسهل ان هذه النوعية من الناس المتعلمة والمثقفة انها تتبنى شيء مثل هذا سواء متلقية للخدمة اومقدمة للخدمة. وما شاء الله عندنا نماذج الدكتورة والدكتورة هني نماذج للمجتمع المثقف الواعي. هذي فرص كبيرة جدا ، اذا وجود اجهزة حكومية ووزارات تتقبل بل تسعى الى الافكار الجديدة والمقاربات الجديدة، وجود مجتمع واعي ومتعلم ومثقف. وجود الامكانيات والامكانيات المادية والبشرية، الحمدلله احنا دولة غنية وعندنا الامكانيات ..هذي ايضا من عوامل النجاح.",moderator_context,ar
D4_S0185,HWEL7AR.docx,7,D4_M05,moderator,"Moderator, Table 7",identified,Q7,الله يبارك فيك شكراجزيلا.,moderator_context,ar
